,,s,s,s
   28600,2026-07-03T20:34:10.882+09:00, 0.764E-02, 233.66409, 0.23995E+05
   28700,2026-07-03T20:36:00.509+09:00, 0.882E-02, 234.46061, 0.24085E+05
   28800,2026-07-03T20:37:24.164+09:00, 0.983E-02, 235.31800, 0.24164E+05
   28900,2026-07-03T20:39:10.117+09:00, 0.799E-02, 236.29108, 0.24249E+05
   29000,2026-07-03T20:40:36.300+09:00, 0.825E-02, 237.15688, 0.24330E+05
   29100,2026-07-03T20:42:14.390+09:00, 0.910E-02, 238.03703, 0.24414E+05
   29200,2026-07-03T20:43:38.452+09:00, 0.872E-02, 238.93041, 0.24496E+05
   29300,2026-07-03T20:45:06.042+09:00, 0.846E-02, 239.75214, 0.24576E+05
   29400,2026-07-03T20:46:43.071+09:00, 0.930E-02, 240.68054, 0.24659E+05
   29500,2026-07-03T20:48:07.842+09:00, 0.903E-02, 241.53881, 0.24741E+05
   29600,2026-07-03T20:49:45.105+09:00, 0.961E-02, 242.39967, 0.24824E+05
   29700,2026-07-03T20:51:09.451+09:00, 0.753E-02, 243.28798, 0.24905E+05
   29800,2026-07-03T20:52:50.887+09:00, 0.801E-02, 244.14927, 0.24991E+05
   29900,2026-07-03T20:54:13.823+09:00, 0.769E-02, 244.95279, 0.25071E+05
   30000,2026-07-03T20:55:36.818+09:00, 0.931E-02, 245.83691, 0.25151E+05
   30100,2026-07-03T20:57:25.658+09:00, 0.825E-02, 246.67320, 0.25246E+05
   30200,2026-07-03T20:58:49.649+09:00, 0.894E-02, 247.58035, 0.25327E+05
   30300,2026-07-03T21:00:37.475+09:00, 0.954E-02, 248.46931, 0.25414E+05
   30400,2026-07-03T21:01:59.192+09:00, 0.928E-02, 249.39026, 0.25493E+05
   30500,2026-07-03T21:03:41.571+09:00, 0.789E-02, 250.31754, 0.25578E+05
   30600,2026-07-03T21:05:03.836+09:00, 0.814E-02, 251.24292, 0.25657E+05
   30700,2026-07-03T21:06:49.160+09:00, 0.868E-02, 252.14490, 0.25744E+05
   30800,2026-07-03T21:08:15.713+09:00, 0.839E-02, 253.00263, 0.25826E+05
   30900,2026-07-03T21:09:41.942+09:00, 0.896E-02, 253.84827, 0.25906E+05
   31000,2026-07-03T21:11:26.306+09:00, 0.762E-02, 254.67672, 0.25993E+05
   31100,2026-07-03T21:12:49.858+09:00, 0.838E-02, 255.49976, 0.26073E+05
   31200,2026-07-03T21:14:31.235+09:00, 0.825E-02, 256.29377, 0.26159E+05
   31300,2026-07-03T21:15:56.795+09:00, 0.908E-02, 257.16014, 0.26241E+05
   31400,2026-07-03T21:17:39.908+09:00, 0.848E-02, 258.04374, 0.26332E+05
   31500,2026-07-03T21:19:04.518+09:00, 0.933E-02, 258.91769, 0.26412E+05
   31600,2026-07-03T21:20:28.642+09:00, 0.972E-02, 259.90392, 0.26493E+05
   31700,2026-07-03T21:22:14.383+09:00, 0.958E-02, 260.83361, 0.26579E+05
   31800,2026-07-03T21:23:40.895+09:00, 0.815E-02, 261.75032, 0.26660E+05
   31900,2026-07-03T21:25:17.686+09:00, 0.841E-02, 262.66784, 0.26743E+05
   32000,2026-07-03T21:26:42.657+09:00, 0.102E-01, 263.60309, 0.26824E+05
   32100,2026-07-03T21:28:29.232+09:00, 0.855E-02, 264.54348, 0.26912E+05
   32200,2026-07-03T21:29:53.929+09:00, 0.766E-02, 265.39307, 0.26993E+05
   32300,2026-07-03T21:31:45.517+09:00, 0.927E-02, 266.27159, 0.27082E+05
   32400,2026-07-03T21:33:11.038+09:00, 0.868E-02, 267.18742, 0.27163E+05
   32500,2026-07-03T21:34:59.047+09:00, 0.800E-02, 268.05239, 0.27257E+05
   32600,2026-07-03T21:36:22.489+09:00, 0.778E-02, 268.82044, 0.27337E+05
   32700,2026-07-03T21:37:46.394+09:00, 0.941E-02, 269.71952, 0.27416E+05
   32800,2026-07-03T21:39:27.252+09:00, 0.921E-02, 270.67975, 0.27503E+05
   32900,2026-07-03T21:40:53.245+09:00, 0.958E-02, 271.57658, 0.27584E+05
   33000,2026-07-03T21:42:27.153+09:00, 0.817E-02, 272.48837, 0.27669E+05
   33100,2026-07-03T21:43:51.989+09:00, 0.856E-02, 273.42737, 0.27750E+05
   33200,2026-07-03T21:45:28.583+09:00, 0.922E-02, 274.36988, 0.27834E+05
   33300,2026-07-03T21:46:52.032+09:00, 0.847E-02, 275.28637, 0.27914E+05
   33400,2026-07-03T21:48:28.933+09:00, 0.101E-01, 276.28780, 0.27998E+05
   33500,2026-07-03T21:49:53.066+09:00, 0.109E-01, 277.22008, 0.28078E+05
   33600,2026-07-03T21:51:27.586+09:00, 0.945E-02, 278.25301, 0.28162E+05
   33700,2026-07-03T21:52:52.555+09:00, 0.878E-02, 279.17288, 0.28241E+05
   33800,2026-07-03T21:54:38.157+09:00, 0.103E-01, 280.08956, 0.28325E+05
   33900,2026-07-03T21:56:02.207+09:00, 0.101E-01, 281.08696, 0.28406E+05
   34000,2026-07-03T21:57:39.711+09:00, 0.731E-02, 282.00163, 0.28489E+05
   34100,2026-07-03T21:59:03.037+09:00, 0.868E-02, 282.89040, 0.28569E+05
   34200,2026-07-03T22:00:28.518+09:00, 0.846E-02, 283.69296, 0.28650E+05
   34300,2026-07-03T22:02:05.487+09:00, 0.838E-02, 284.54474, 0.28734E+05
   34400,2026-07-03T22:03:30.120+09:00, 0.849E-02, 285.44598, 0.28814E+05
   34500,2026-07-03T22:05:06.697+09:00, 0.908E-02, 286.37421, 0.28897E+05
   34600,2026-07-03T22:06:32.857+09:00, 0.823E-02, 287.23871, 0.28979E+05
   34700,2026-07-03T22:08:06.162+09:00, 0.905E-02, 288.09793, 0.29063E+05
   34800,2026-07-03T22:09:30.169+09:00, 0.782E-02, 288.97129, 0.29144E+05
   34900,2026-07-03T22:10:55.706+09:00, 0.756E-02, 289.87017, 0.29224E+05
   35000,2026-07-03T22:12:29.100+09:00, 0.878E-02, 290.72531, 0.29307E+05
   35100,2026-07-03T22:13:55.475+09:00, 0.924E-02, 291.62558, 0.29387E+05
   35200,2026-07-03T22:15:33.776+09:00, 0.815E-02, 292.56109, 0.29475E+05
   35300,2026-07-03T22:16:56.094+09:00, 0.886E-02, 293.39310, 0.29554E+05
   35400,2026-07-03T22:18:36.316+09:00, 0.941E-02, 294.34920, 0.29637E+05
   35500,2026-07-03T22:20:02.639+09:00, 0.863E-02, 295.28832, 0.29717E+05
   35600,2026-07-03T22:21:37.979+09:00, 0.102E-01, 296.22011, 0.29801E+05
   35700,2026-07-03T22:23:01.236+09:00, 0.936E-02, 297.15732, 0.29880E+05
   35800,2026-07-03T22:24:37.778+09:00, 0.863E-02, 298.09838, 0.29963E+05
   35900,2026-07-03T22:26:02.009+09:00, 0.949E-02, 299.02586, 0.30042E+05
   36000,2026-07-03T22:27:28.459+09:00, 0.930E-02, 299.98637, 0.30123E+05
   36100,2026-07-03T22:29:05.343+09:00, 0.856E-02, 300.92646, 0.30204E+05
   36200,2026-07-03T22:30:31.735+09:00, 0.864E-02, 301.86304, 0.30284E+05
   36300,2026-07-03T22:32:09.650+09:00, 0.914E-02, 302.80778, 0.30368E+05
   36400,2026-07-03T22:33:36.602+09:00, 0.974E-02, 303.77386, 0.30449E+05
   36500,2026-07-03T22:35:11.542+09:00, 0.919E-02, 304.74168, 0.30533E+05
   36600,2026-07-03T22:36:36.139+09:00, 0.906E-02, 305.59903, 0.30613E+05
   36700,2026-07-03T22:38:16.959+09:00, 0.997E-02, 306.53578, 0.30698E+05
   36800,2026-07-03T22:39:39.887+09:00, 0.874E-02, 307.41958, 0.30777E+05
   36900,2026-07-03T22:41:29.963+09:00, 0.884E-02, 308.20861, 0.30867E+05
   37000,2026-07-03T22:42:52.543+09:00, 0.938E-02, 309.07423, 0.30946E+05
   37100,2026-07-03T22:44:16.191+09:00, 0.784E-02, 309.92693, 0.31028E+05
   37200,2026-07-03T22:45:57.182+09:00, 0.902E-02, 310.75281, 0.31115E+05
   37300,2026-07-03T22:47:20.123+09:00, 0.931E-02, 311.66591, 0.31196E+05
   37400,2026-07-03T22:48:59.336+09:00, 0.965E-02, 312.62222, 0.31282E+05
   37500,2026-07-03T22:50:28.386+09:00, 0.824E-02, 313.56849, 0.31364E+05
   37600,2026-07-03T22:52:02.859+09:00, 0.929E-02, 314.50597, 0.31447E+05
   37700,2026-07-03T22:53:26.277+09:00, 0.100E-01, 315.47179, 0.31526E+05
   37800,2026-07-03T22:55:04.447+09:00, 0.103E-01, 316.44383, 0.31611E+05
   37900,2026-07-03T22:56:29.405+09:00, 0.790E-02, 317.27513, 0.31691E+05
   38000,2026-07-03T22:58:05.932+09:00, 0.866E-02, 318.13177, 0.31776E+05
   38100,2026-07-03T22:59:31.716+09:00, 0.924E-02, 319.01317, 0.31855E+05
   38200,2026-07-03T23:00:56.608+09:00, 0.912E-02, 319.90278, 0.31934E+05
   38300,2026-07-03T23:02:34.086+09:00, 0.850E-02, 320.78950, 0.32020E+05
   38400,2026-07-03T23:03:56.610+09:00, 0.836E-02, 321.68549, 0.32100E+05
   38500,2026-07-03T23:05:41.850+09:00, 0.870E-02, 322.52422, 0.32188E+05
   38600,2026-07-03T23:07:08.354+09:00, 0.957E-02, 323.45677, 0.32268E+05
   38700,2026-07-03T23:08:50.608+09:00, 0.919E-02, 324.42001, 0.32353E+05
   38800,2026-07-03T23:10:13.850+09:00, 0.936E-02, 325.31094, 0.32432E+05
   38900,2026-07-03T23:11:49.861+09:00, 0.101E-01, 326.29330, 0.32516E+05
   39000,2026-07-03T23:13:20.190+09:00, 0.878E-02, 327.21897, 0.32598E+05
   39100,2026-07-03T23:14:57.394+09:00, 0.836E-02, 328.07304, 0.32682E+05
   39200,2026-07-03T23:16:19.862+09:00, 0.870E-02, 328.87198, 0.32762E+05
   39300,2026-07-03T23:17:46.143+09:00, 0.767E-02, 329.71004, 0.32844E+05
   39400,2026-07-03T23:19:24.624+09:00, 0.997E-02, 330.58264, 0.32928E+05
   39500,2026-07-03T23:20:49.655+09:00, 0.938E-02, 331.49156, 0.33010E+05
   39600,2026-07-03T23:22:27.727+09:00, 0.906E-02, 332.39003, 0.33093E+05
   39700,2026-07-03T23:23:51.748+09:00, 0.108E-01, 333.32908, 0.33174E+05
   39800,2026-07-03T23:25:31.041+09:00, 0.106E-01, 334.33303, 0.33255E+05
   39900,2026-07-03T23:26:58.121+09:00, 0.103E-01, 335.33238, 0.33335E+05
   40000,2026-07-03T23:28:33.658+09:00, 0.959E-02, 336.23443, 0.33419E+05
   40100,2026-07-03T23:29:59.686+09:00, 0.105E-01, 337.20841, 0.33500E+05
   40200,2026-07-03T23:31:35.928+09:00, 0.888E-02, 338.22308, 0.33583E+05
   40300,2026-07-03T23:33:00.300+09:00, 0.946E-02, 339.15778, 0.33663E+05
   40400,2026-07-03T23:34:36.561+09:00, 0.911E-02, 340.10149, 0.33748E+05
   40500,2026-07-03T23:36:01.767+09:00, 0.972E-02, 341.01662, 0.33827E+05
   40600,2026-07-03T23:37:24.706+09:00, 0.950E-02, 341.95976, 0.33908E+05
   40700,2026-07-03T23:39:08.059+09:00, 0.883E-02, 342.85746, 0.33990E+05
   40800,2026-07-03T23:40:32.060+09:00, 0.842E-02, 343.72757, 0.34071E+05
   40900,2026-07-03T23:42:12.356+09:00, 0.913E-02, 344.63588, 0.34153E+05
   41000,2026-07-03T23:43:36.337+09:00, 0.889E-02, 345.54986, 0.34234E+05
   41100,2026-07-03T23:45:24.279+09:00, 0.861E-02, 346.42128, 0.34321E+05
   41200,2026-07-03T23:46:48.048+09:00, 0.892E-02, 347.32599, 0.34401E+05
   41300,2026-07-03T23:48:24.288+09:00, 0.861E-02, 348.25364, 0.34486E+05
   41400,2026-07-03T23:49:49.392+09:00, 0.963E-02, 349.19583, 0.34567E+05
   41500,2026-07-03T23:51:34.031+09:00, 0.930E-02, 350.06346, 0.34652E+05
   41600,2026-07-03T23:53:08.088+09:00, 0.901E-02, 351.00251, 0.34735E+05
   41700,2026-07-03T23:54:32.367+09:00, 0.907E-02, 351.88034, 0.34817E+05
   41800,2026-07-03T23:56:09.739+09:00, 0.907E-02, 352.74882, 0.34901E+05
   41900,2026-07-03T23:57:34.709+09:00, 0.101E-01, 353.67607, 0.34981E+05
   42000,2026-07-03T23:59:18.352+09:00, 0.890E-02, 354.58832, 0.35066E+05
   42100,2026-07-04T00:00:43.823+09:00, 0.914E-02, 355.53690, 0.35146E+05
   42200,2026-07-04T00:02:22.715+09:00, 0.988E-02, 356.46389, 0.35229E+05
   42300,2026-07-04T00:03:44.931+09:00, 0.913E-02, 357.36662, 0.35307E+05
   42400,2026-07-04T00:05:35.511+09:00, 0.833E-02, 358.27333, 0.35397E+05
   42500,2026-07-04T00:06:58.179+09:00, 0.868E-02, 359.18345, 0.35477E+05
   42587,2026-07-04T00:08:41.385+09:00, 0.521E-02, 360.00000, 0.35553E+05
