m,C,C,m/s,m/s,kW/m3,m,mol/mol,mol/mol,mol/mol,C,C,C,C,C,C
 9.6551724E-001, 2.5866382E+002, 2.0405308E+002, 7.7245534E-001, 1.6470267E+000, 3.0280658E+001, 7.6303633E-001, 1.4283508E-004, 8.3276266E-004, 1.8465245E-001, 1.1038247E+002, 9.4629259E+001, 1.3507074E+002, 1.2353529E+002, 4.6166921E+001, 4.6390465E+001
 1.0672414E+000, 2.3955010E+002, 1.9645640E+002, 7.7245534E-001, 1.5072438E+000, 1.4952002E+001, 7.4477389E-001, 1.4141025E-004, 8.2445551E-004, 1.8488363E-001, 1.2606053E+002, 1.0856412E+002, 1.4428547E+002, 1.2994852E+002, 4.8711224E+001, 4.6814127E+001
 1.1689655E+000, 2.2755414E+002, 1.9317539E+002, 6.8577299E-001, 1.3616040E+000, 7.7843593E+000, 7.2762429E-001, 1.4182620E-004, 8.2688063E-004, 1.8481813E-001, 1.2606053E+002, 1.0856412E+002, 1.4428547E+002, 1.2994852E+002, 4.8711224E+001, 4.6814127E+001
 1.2706897E+000, 2.2755414E+002, 1.9317539E+002, 6.4293943E-001, 1.3616040E+000, 7.7843593E+000, 7.2762429E-001, 1.4182620E-004, 8.2688063E-004, 1.8481813E-001, 1.4147884E+002, 1.3344076E+002, 1.5254128E+002, 1.3483821E+002, 5.7006055E+001, 5.0412351E+001
 1.3724138E+000, 2.1905800E+002, 1.9156164E+002, 6.4293943E-001, 1.2542214E+000, 4.3166668E+000, 7.1198821E-001, 1.4315881E-004, 8.3465007E-004, 1.8460507E-001, 1.5742212E+002, 1.7072306E+002, 1.5959533E+002, 1.4282358E+002, 5.7006055E+001, 5.0412351E+001
 1.4741379E+000, 2.1905800E+002, 1.9156164E+002, 6.1336798E-001, 1.2542214E+000, 4.3166668E+000, 7.1198821E-001, 1.4315881E-004, 8.3465007E-004, 1.8460507E-001, 1.5742212E+002, 1.7072306E+002, 1.5959533E+002, 1.4282358E+002, 5.7006055E+001, 5.0412351E+001
 1.5758621E+000, 2.1328755E+002, 1.9173373E+002, 6.1336798E-001, 1.1944127E+000, 2.4057318E+000, 6.9728234E-001, 1.4534482E-004, 8.4739500E-004, 1.8425489E-001, 1.7246585E+002, 1.9811855E+002, 1.6606477E+002, 1.5466706E+002, 7.3698951E+001, 6.7611055E+001
 1.6775862E+000, 2.1196832E+002, 1.9476278E+002, 6.1106894E-001, 1.1282814E+000, 1.3799299E+000, 6.8231366E-001, 1.4891119E-004, 8.6818782E-004, 1.8368324E-001, 1.7246585E+002, 1.9811855E+002, 1.6606477E+002, 1.5466706E+002, 7.3698951E+001, 6.7611055E+001
 1.7793103E+000, 2.1196832E+002, 1.9476278E+002, 6.1327605E-001, 1.1282814E+000, 1.3799299E+000, 6.8231366E-001, 1.4891119E-004, 8.6818782E-004, 1.8368324E-001, 1.8333763E+002, 2.0428669E+002, 1.7349021E+002, 1.6612677E+002, 7.3698951E+001, 6.7611055E+001
 1.8810345E+000, 2.1269260E+002, 1.9927950E+002, 6.1327605E-001, 1.0454985E+000, 8.3306427E-001, 6.6962184E-001, 1.5272127E-004, 8.9040149E-004, 1.8307245E-001, 1.9336733E+002, 2.0436149E+002, 1.8178852E+002, 1.7875721E+002, 1.0028945E+002, 1.2800892E+002
 1.9827586E+000, 2.1269260E+002, 1.9927950E+002, 6.1028210E-001, 1.0454985E+000, 8.3306427E-001, 6.6962184E-001, 1.5272127E-004, 8.9040149E-004, 1.8307245E-001, 1.9336733E+002, 2.0436149E+002, 1.8178852E+002, 1.7875721E+002, 1.0028945E+002, 1.2800892E+002
 2.0844828E+000, 2.1441873E+002, 2.0378161E+002, 6.1070042E-001, 9.7152996E-001, 5.3049338E-001, 6.6079309E-001, 1.5596805E-004, 9.0933099E-004, 1.8255194E-001, 2.0344732E+002, 2.0770163E+002, 1.9044912E+002, 1.9040829E+002, 1.3176346E+002, 1.6457396E+002
 2.1862069E+000, 2.1714993E+002, 2.0900774E+002, 6.1070042E-001, 9.2494167E-001, 3.5722748E-001, 6.5394841E-001, 1.5910318E-004, 9.2760954E-004, 1.8204930E-001, 2.0344732E+002, 2.0770163E+002, 1.9044912E+002, 1.9040829E+002, 1.3176346E+002, 1.6457396E+002
 2.2879310E+000, 2.1714993E+002, 2.0900774E+002, 5.9768181E-001, 9.2494167E-001, 3.5722748E-001, 6.5394841E-001, 1.5910318E-004, 9.2760954E-004, 1.8204930E-001, 2.1421887E+002, 2.0910224E+002, 1.9900874E+002, 1.9645495E+002, 1.3176346E+002, 1.6457396E+002
 2.3896552E+000, 2.2098242E+002, 2.1537046E+002, 5.9768181E-001, 9.3547156E-001, 2.4493100E-001, 6.4782298E-001, 1.6258104E-004, 9.4788629E-004, 1.8149171E-001, 2.1973129E+002, 2.0990191E+002, 2.0738978E+002, 2.0142669E+002, 1.6686327E+002, 1.8346606E+002
 2.4913793E+000, 2.2098242E+002, 2.1537046E+002, 5.8576054E-001, 9.3547156E-001, 2.4493100E-001, 6.4782298E-001, 1.6258104E-004, 9.4788629E-004, 1.8149171E-001, 2.1973129E+002, 2.0990191E+002, 2.0738978E+002, 2.0142669E+002, 1.6686327E+002, 1.8346606E+002
 2.5931034E+000, 2.2839632E+002, 2.2509095E+002, 5.2238918E-001, 1.0501102E+000, 1.8124919E-001, 6.3904329E-001, 1.6805678E-004, 9.7981119E-004, 1.8061378E-001, 2.2655395E+002, 2.2120811E+002, 2.1733213E+002, 2.2770837E+002, 1.8870336E+002, 1.8219577E+002
 2.6948276E+000, 2.3957770E+002, 2.3880132E+002, 5.2238918E-001, 1.4446227E+000, 1.6436223E-001, 6.2433582E-001, 1.7674606E-004, 1.0304717E-003, 1.7922060E-001, 2.2655395E+002, 2.2120811E+002, 2.1733213E+002, 2.2770837E+002, 1.8870336E+002, 1.8219577E+002
 2.7965517E+000, 2.3957770E+002, 2.3880132E+002, 3.7179335E-001, 1.4446227E+000, 1.6436223E-001, 6.2433582E-001, 1.7674606E-004, 1.0304717E-003, 1.7922060E-001, 2.3212089E+002, 2.3233902E+002, 2.2943718E+002, 2.5014129E+002, 1.8870336E+002, 1.8219577E+002
 2.8982759E+000, 2.5285505E+002, 2.5450091E+002, 3.7179335E-001, 2.2090772E+000, 1.6652265E-001, 6.0149394E-001, 1.8928365E-004, 1.1035689E-003, 1.7721042E-001, 2.3623721E+002, 2.4011168E+002, 2.4372069E+002, 2.5707330E+002, 1.9117306E+002, 1.7475112E+002
 2.9983333E+000, 2.5285505E+002, 2.5450091E+002, 0.0000000E+000, 2.2090772E+000, 1.6652265E-001, 6.0149394E-001, 1.8928365E-004, 1.1035689E-003, 1.7721042E-001, 2.3623721E+002, 2.4011168E+002, 2.4372069E+002, 2.5707330E+002, 1.9117306E+002, 1.7475112E+002
