,,s,s,s
   28600,2026-07-03T21:14:24.964+09:00, 0.914E-02, 231.52221, 0.26700E+05
   28700,2026-07-03T21:16:17.620+09:00, 0.965E-02, 232.37727, 0.26802E+05
   28800,2026-07-03T21:17:54.283+09:00, 0.866E-02, 233.32118, 0.26894E+05
   28900,2026-07-03T21:19:36.947+09:00, 0.865E-02, 234.14584, 0.26987E+05
   29000,2026-07-03T21:21:09.518+09:00, 0.923E-02, 235.06344, 0.27077E+05
   29100,2026-07-03T21:22:43.680+09:00, 0.847E-02, 235.95197, 0.27167E+05
   29200,2026-07-03T21:24:33.291+09:00, 0.947E-02, 236.86250, 0.27262E+05
   29300,2026-07-03T21:26:07.701+09:00, 0.837E-02, 237.71880, 0.27353E+05
   29400,2026-07-03T21:27:56.289+09:00, 0.827E-02, 238.56272, 0.27447E+05
   29500,2026-07-03T21:29:31.896+09:00, 0.895E-02, 239.41063, 0.27537E+05
   29600,2026-07-03T21:31:35.698+09:00, 0.856E-02, 240.27752, 0.27640E+05
   29700,2026-07-03T21:33:12.855+09:00, 0.794E-02, 241.12734, 0.27732E+05
   29800,2026-07-03T21:34:51.316+09:00, 0.908E-02, 241.98051, 0.27824E+05
   29900,2026-07-03T21:36:45.988+09:00, 0.865E-02, 242.92560, 0.27926E+05
   30000,2026-07-03T21:38:20.973+09:00, 0.915E-02, 243.85928, 0.28016E+05
   30100,2026-07-03T21:40:05.844+09:00, 0.888E-02, 244.78045, 0.28110E+05
   30200,2026-07-03T21:41:41.216+09:00, 0.927E-02, 245.70711, 0.28200E+05
   30300,2026-07-03T21:43:29.707+09:00, 0.916E-02, 246.59053, 0.28296E+05
   30400,2026-07-03T21:45:03.678+09:00, 0.877E-02, 247.46356, 0.28385E+05
   30500,2026-07-03T21:46:50.682+09:00, 0.721E-02, 248.26713, 0.28481E+05
   30600,2026-07-03T21:48:25.601+09:00, 0.932E-02, 249.09065, 0.28573E+05
   30700,2026-07-03T21:50:00.332+09:00, 0.889E-02, 249.96221, 0.28664E+05
   30800,2026-07-03T21:51:55.791+09:00, 0.933E-02, 250.90014, 0.28764E+05
   30900,2026-07-03T21:53:34.453+09:00, 0.922E-02, 251.80365, 0.28857E+05
   31000,2026-07-03T21:55:35.833+09:00, 0.796E-02, 252.59605, 0.28968E+05
   31100,2026-07-03T21:57:09.105+09:00, 0.863E-02, 253.48733, 0.29058E+05
   31200,2026-07-03T21:59:04.767+09:00, 0.806E-02, 254.38336, 0.29156E+05
   31300,2026-07-03T22:00:36.707+09:00, 0.936E-02, 255.22397, 0.29245E+05
   31400,2026-07-03T22:02:27.201+09:00, 0.102E-01, 256.11154, 0.29344E+05
   31500,2026-07-03T22:04:03.906+09:00, 0.996E-02, 257.09007, 0.29435E+05
   31600,2026-07-03T22:05:59.176+09:00, 0.944E-02, 258.04005, 0.29536E+05
   31700,2026-07-03T22:07:33.338+09:00, 0.952E-02, 258.92743, 0.29625E+05
   31800,2026-07-03T22:09:04.282+09:00, 0.857E-02, 259.81031, 0.29713E+05
   31900,2026-07-03T22:10:53.603+09:00, 0.811E-02, 260.63703, 0.29809E+05
   32000,2026-07-03T22:12:25.392+09:00, 0.651E-02, 261.37955, 0.29895E+05
   32100,2026-07-03T22:14:10.123+09:00, 0.953E-02, 262.21450, 0.29989E+05
   32200,2026-07-03T22:15:49.168+09:00, 0.906E-02, 263.05764, 0.30081E+05
   32300,2026-07-03T22:17:23.207+09:00, 0.807E-02, 263.89018, 0.30171E+05
   32400,2026-07-03T22:19:17.356+09:00, 0.919E-02, 264.75544, 0.30273E+05
   32500,2026-07-03T22:20:50.507+09:00, 0.709E-02, 265.55737, 0.30363E+05
   32600,2026-07-03T22:22:33.906+09:00, 0.876E-02, 266.34451, 0.30455E+05
   32700,2026-07-03T22:24:11.087+09:00, 0.833E-02, 267.20382, 0.30546E+05
   32800,2026-07-03T22:25:58.338+09:00, 0.905E-02, 268.06655, 0.30641E+05
   32900,2026-07-03T22:27:36.232+09:00, 0.882E-02, 268.93602, 0.30731E+05
   33000,2026-07-03T22:29:09.956+09:00, 0.834E-02, 269.84103, 0.30821E+05
   33100,2026-07-03T22:30:54.779+09:00, 0.917E-02, 270.70540, 0.30913E+05
   33200,2026-07-03T22:32:30.300+09:00, 0.945E-02, 271.55290, 0.31003E+05
   33300,2026-07-03T22:34:27.817+09:00, 0.977E-02, 272.53777, 0.31100E+05
   33400,2026-07-03T22:35:59.055+09:00, 0.923E-02, 273.40718, 0.31188E+05
   33500,2026-07-03T22:37:57.353+09:00, 0.958E-02, 274.37199, 0.31290E+05
   33600,2026-07-03T22:39:30.140+09:00, 0.929E-02, 275.30624, 0.31381E+05
   33700,2026-07-03T22:41:36.871+09:00, 0.883E-02, 276.22026, 0.31483E+05
   33800,2026-07-03T22:43:09.406+09:00, 0.962E-02, 277.15938, 0.31572E+05
   33900,2026-07-03T22:45:04.331+09:00, 0.930E-02, 278.06549, 0.31669E+05
   34000,2026-07-03T22:46:37.428+09:00, 0.843E-02, 278.95210, 0.31759E+05
   34100,2026-07-03T22:48:13.011+09:00, 0.877E-02, 279.86569, 0.31850E+05
   34200,2026-07-03T22:50:09.802+09:00, 0.922E-02, 280.79198, 0.31950E+05
   34300,2026-07-03T22:51:43.580+09:00, 0.934E-02, 281.63604, 0.32040E+05
   34400,2026-07-03T22:53:30.687+09:00, 0.953E-02, 282.52104, 0.32135E+05
   34500,2026-07-03T22:55:07.581+09:00, 0.952E-02, 283.46623, 0.32226E+05
   34600,2026-07-03T22:57:11.021+09:00, 0.965E-02, 284.31546, 0.32333E+05
   34700,2026-07-03T22:58:47.140+09:00, 0.702E-02, 285.15766, 0.32424E+05
   34800,2026-07-03T23:00:23.105+09:00, 0.716E-02, 285.96076, 0.32516E+05
   34900,2026-07-03T23:02:21.407+09:00, 0.843E-02, 286.78072, 0.32621E+05
   35000,2026-07-03T23:03:56.193+09:00, 0.983E-02, 287.67725, 0.32711E+05
   35100,2026-07-03T23:06:03.161+09:00, 0.753E-02, 288.49408, 0.32814E+05
   35200,2026-07-03T23:07:36.602+09:00, 0.726E-02, 289.27605, 0.32905E+05
   35300,2026-07-03T23:09:30.079+09:00, 0.946E-02, 290.07242, 0.33000E+05
   35400,2026-07-03T23:11:05.232+09:00, 0.104E-01, 291.03533, 0.33091E+05
   35500,2026-07-03T23:12:39.545+09:00, 0.107E-01, 291.98686, 0.33182E+05
   35600,2026-07-03T23:14:28.210+09:00, 0.870E-02, 292.93060, 0.33275E+05
   35700,2026-07-03T23:16:03.439+09:00, 0.815E-02, 293.74982, 0.33367E+05
   35800,2026-07-03T23:17:49.628+09:00, 0.105E-01, 294.67702, 0.33460E+05
   35900,2026-07-03T23:19:25.035+09:00, 0.963E-02, 295.57200, 0.33550E+05
   36000,2026-07-03T23:21:09.658+09:00, 0.766E-02, 296.47189, 0.33644E+05
   36100,2026-07-03T23:22:44.578+09:00, 0.830E-02, 297.34842, 0.33735E+05
   36200,2026-07-03T23:24:32.225+09:00, 0.978E-02, 298.23010, 0.33829E+05
   36300,2026-07-03T23:26:06.987+09:00, 0.847E-02, 299.13260, 0.33920E+05
   36400,2026-07-03T23:28:03.715+09:00, 0.820E-02, 300.03224, 0.34018E+05
   36500,2026-07-03T23:29:35.626+09:00, 0.980E-02, 300.94048, 0.34107E+05
   36600,2026-07-03T23:31:13.549+09:00, 0.955E-02, 301.91175, 0.34198E+05
   36700,2026-07-03T23:33:01.661+09:00, 0.944E-02, 302.85042, 0.34291E+05
   36800,2026-07-03T23:34:35.539+09:00, 0.905E-02, 303.71634, 0.34381E+05
   36900,2026-07-03T23:36:25.156+09:00, 0.796E-02, 304.55960, 0.34480E+05
   37000,2026-07-03T23:38:00.066+09:00, 0.875E-02, 305.43252, 0.34568E+05
   37100,2026-07-03T23:39:44.073+09:00, 0.768E-02, 306.23929, 0.34660E+05
   37200,2026-07-03T23:41:20.512+09:00, 0.111E-01, 307.13096, 0.34749E+05
   37300,2026-07-03T23:43:08.522+09:00, 0.909E-02, 308.05915, 0.34844E+05
   37400,2026-07-03T23:44:43.860+09:00, 0.983E-02, 309.01239, 0.34935E+05
   37500,2026-07-03T23:46:28.431+09:00, 0.103E-01, 310.05861, 0.35029E+05
   37600,2026-07-03T23:48:03.011+09:00, 0.960E-02, 311.05170, 0.35118E+05
   37700,2026-07-03T23:49:46.056+09:00, 0.939E-02, 312.00145, 0.35210E+05
   37800,2026-07-03T23:51:21.069+09:00, 0.867E-02, 312.93005, 0.35300E+05
   37900,2026-07-03T23:52:53.916+09:00, 0.838E-02, 313.87113, 0.35390E+05
   38000,2026-07-03T23:54:46.905+09:00, 0.811E-02, 314.73225, 0.35488E+05
   38100,2026-07-03T23:56:21.885+09:00, 0.783E-02, 315.56229, 0.35580E+05
   38200,2026-07-03T23:58:10.464+09:00, 0.925E-02, 316.42002, 0.35675E+05
   38300,2026-07-03T23:59:47.657+09:00, 0.915E-02, 317.29262, 0.35767E+05
   38400,2026-07-04T00:01:40.836+09:00, 0.993E-02, 318.17079, 0.35867E+05
   38500,2026-07-04T00:03:14.737+09:00, 0.895E-02, 319.07553, 0.35957E+05
   38600,2026-07-04T00:04:47.853+09:00, 0.871E-02, 319.95392, 0.36047E+05
   38700,2026-07-04T00:06:42.337+09:00, 0.777E-02, 320.78001, 0.36143E+05
   38800,2026-07-04T00:08:15.228+09:00, 0.103E-01, 321.65928, 0.36232E+05
   38900,2026-07-04T00:10:01.447+09:00, 0.933E-02, 322.59911, 0.36325E+05
   39000,2026-07-04T00:11:36.524+09:00, 0.101E-01, 323.57583, 0.36416E+05
   39100,2026-07-04T00:13:24.308+09:00, 0.857E-02, 324.54833, 0.36512E+05
   39200,2026-07-04T00:14:57.843+09:00, 0.104E-01, 325.49169, 0.36602E+05
   39300,2026-07-04T00:16:41.485+09:00, 0.999E-02, 326.48999, 0.36695E+05
   39400,2026-07-04T00:18:16.085+09:00, 0.874E-02, 327.42433, 0.36785E+05
   39500,2026-07-04T00:20:02.213+09:00, 0.107E-01, 328.35273, 0.36879E+05
   39600,2026-07-04T00:21:36.174+09:00, 0.877E-02, 329.23816, 0.36971E+05
   39700,2026-07-04T00:23:22.323+09:00, 0.950E-02, 330.14712, 0.37063E+05
   39800,2026-07-04T00:24:54.878+09:00, 0.880E-02, 331.09308, 0.37153E+05
   39900,2026-07-04T00:26:30.348+09:00, 0.926E-02, 331.97365, 0.37244E+05
   40000,2026-07-04T00:28:14.498+09:00, 0.943E-02, 332.88166, 0.37338E+05
   40100,2026-07-04T00:29:49.605+09:00, 0.932E-02, 333.79761, 0.37428E+05
   40200,2026-07-04T00:31:32.514+09:00, 0.103E-01, 334.74766, 0.37522E+05
   40300,2026-07-04T00:33:04.507+09:00, 0.920E-02, 335.74794, 0.37611E+05
   40400,2026-07-04T00:34:50.141+09:00, 0.776E-02, 336.63673, 0.37704E+05
   40500,2026-07-04T00:36:24.278+09:00, 0.939E-02, 337.48499, 0.37795E+05
   40600,2026-07-04T00:38:10.211+09:00, 0.921E-02, 338.37036, 0.37889E+05
   40700,2026-07-04T00:39:44.382+09:00, 0.805E-02, 339.23158, 0.37979E+05
   40800,2026-07-04T00:41:32.729+09:00, 0.850E-02, 340.08146, 0.38075E+05
   40900,2026-07-04T00:43:07.042+09:00, 0.103E-01, 340.97310, 0.38166E+05
   41000,2026-07-04T00:44:41.815+09:00, 0.843E-02, 341.84348, 0.38258E+05
   41100,2026-07-04T00:46:26.470+09:00, 0.905E-02, 342.73803, 0.38350E+05
   41200,2026-07-04T00:48:01.761+09:00, 0.853E-02, 343.59906, 0.38442E+05
   41300,2026-07-04T00:49:45.514+09:00, 0.102E-01, 344.51870, 0.38535E+05
   41400,2026-07-04T00:51:20.125+09:00, 0.732E-02, 345.50830, 0.38625E+05
   41500,2026-07-04T00:53:03.316+09:00, 0.905E-02, 346.34388, 0.38718E+05
   41600,2026-07-04T00:54:35.702+09:00, 0.876E-02, 347.25633, 0.38807E+05
   41700,2026-07-04T00:56:21.123+09:00, 0.101E-01, 348.15558, 0.38899E+05
   41800,2026-07-04T00:57:55.079+09:00, 0.101E-01, 349.16250, 0.38989E+05
   41900,2026-07-04T00:59:40.984+09:00, 0.763E-02, 350.07622, 0.39084E+05
   42000,2026-07-04T01:01:13.351+09:00, 0.912E-02, 350.92604, 0.39174E+05
   42100,2026-07-04T01:02:45.633+09:00, 0.906E-02, 351.76306, 0.39262E+05
   42200,2026-07-04T01:04:28.481+09:00, 0.970E-02, 352.75566, 0.39355E+05
   42300,2026-07-04T01:06:02.452+09:00, 0.845E-02, 353.72300, 0.39445E+05
   42400,2026-07-04T01:07:46.510+09:00, 0.752E-02, 354.61526, 0.39537E+05
   42500,2026-07-04T01:09:19.206+09:00, 0.897E-02, 355.51842, 0.39625E+05
   42600,2026-07-04T01:11:07.290+09:00, 0.905E-02, 356.44091, 0.39720E+05
   42700,2026-07-04T01:12:39.139+09:00, 0.769E-02, 357.25812, 0.39809E+05
   42800,2026-07-04T01:14:21.361+09:00, 0.898E-02, 358.13171, 0.39902E+05
   42900,2026-07-04T01:15:56.472+09:00, 0.916E-02, 358.94063, 0.39992E+05
   43000,2026-07-04T01:17:29.620+09:00, 0.902E-02, 359.83285, 0.40082E+05
   43019,2026-07-04T01:18:02.466+09:00, 0.308E-03, 360.00000, 0.40104E+05
