,,s,s,s
   28600,2026-06-15T14:37:19.665+09:00, 0.811E-02, 205.80593, 0.56341E+04
   28700,2026-06-15T14:37:39.266+09:00, 0.818E-02, 206.60121, 0.56536E+04
   28800,2026-06-15T14:37:58.997+09:00, 0.774E-02, 207.38586, 0.56732E+04
   28900,2026-06-15T14:38:18.713+09:00, 0.756E-02, 208.13685, 0.56928E+04
   29000,2026-06-15T14:38:38.455+09:00, 0.795E-02, 208.86616, 0.57124E+04
   29100,2026-06-15T14:38:58.240+09:00, 0.721E-02, 209.58897, 0.57320E+04
   29200,2026-06-15T14:39:18.036+09:00, 0.886E-02, 210.34575, 0.57517E+04
   29300,2026-06-15T14:39:37.772+09:00, 0.737E-02, 211.12854, 0.57713E+04
   29400,2026-06-15T14:39:57.407+09:00, 0.811E-02, 211.90608, 0.57908E+04
   29500,2026-06-15T14:40:17.093+09:00, 0.770E-02, 212.65481, 0.58103E+04
   29600,2026-06-15T14:40:36.674+09:00, 0.770E-02, 213.42458, 0.58298E+04
   29700,2026-06-15T14:40:56.454+09:00, 0.822E-02, 214.18394, 0.58494E+04
   29800,2026-06-15T14:41:16.204+09:00, 0.779E-02, 214.94930, 0.58690E+04
   29900,2026-06-15T14:41:35.756+09:00, 0.893E-02, 215.70364, 0.58885E+04
   30000,2026-06-15T14:41:55.277+09:00, 0.850E-02, 216.51114, 0.59078E+04
   30100,2026-06-15T14:42:14.887+09:00, 0.648E-02, 217.34175, 0.59273E+04
   30200,2026-06-15T14:42:34.449+09:00, 0.792E-02, 218.06017, 0.59468E+04
   30300,2026-06-15T14:42:54.226+09:00, 0.695E-02, 218.80553, 0.59664E+04
   30400,2026-06-15T14:43:13.681+09:00, 0.841E-02, 219.60923, 0.59857E+04
   30500,2026-06-15T14:43:33.284+09:00, 0.821E-02, 220.45554, 0.60052E+04
   30600,2026-06-15T14:43:52.915+09:00, 0.790E-02, 221.23358, 0.60247E+04
   30700,2026-06-15T14:44:12.487+09:00, 0.825E-02, 222.07112, 0.60441E+04
   30800,2026-06-15T14:44:32.270+09:00, 0.751E-02, 222.84322, 0.60638E+04
   30900,2026-06-15T14:44:52.147+09:00, 0.787E-02, 223.59729, 0.60835E+04
   31000,2026-06-15T14:45:11.836+09:00, 0.840E-02, 224.36583, 0.61031E+04
   31100,2026-06-15T14:45:31.359+09:00, 0.750E-02, 225.13003, 0.61225E+04
   31200,2026-06-15T14:45:51.168+09:00, 0.675E-02, 225.87670, 0.61421E+04
   31300,2026-06-15T14:46:10.816+09:00, 0.678E-02, 226.61630, 0.61617E+04
   31400,2026-06-15T14:46:30.321+09:00, 0.661E-02, 227.28745, 0.61810E+04
   31500,2026-06-15T14:46:49.964+09:00, 0.697E-02, 227.99509, 0.62005E+04
   31600,2026-06-15T14:47:09.661+09:00, 0.679E-02, 228.67652, 0.62201E+04
   31700,2026-06-15T14:47:29.309+09:00, 0.722E-02, 229.41395, 0.62396E+04
   31800,2026-06-15T14:47:49.096+09:00, 0.716E-02, 230.12090, 0.62593E+04
   31900,2026-06-15T14:48:08.577+09:00, 0.823E-02, 230.86608, 0.62786E+04
   32000,2026-06-15T14:48:28.224+09:00, 0.874E-02, 231.62388, 0.62981E+04
   32100,2026-06-15T14:48:47.866+09:00, 0.854E-02, 232.48440, 0.63176E+04
   32200,2026-06-15T14:49:07.582+09:00, 0.572E-02, 233.21348, 0.63372E+04
   32300,2026-06-15T14:49:26.955+09:00, 0.722E-02, 233.91460, 0.63565E+04
   32400,2026-06-15T14:49:46.634+09:00, 0.666E-02, 234.64896, 0.63760E+04
   32500,2026-06-15T14:50:06.184+09:00, 0.797E-02, 235.42644, 0.63954E+04
   32600,2026-06-15T14:50:26.121+09:00, 0.723E-02, 236.18747, 0.64152E+04
   32700,2026-06-15T14:50:45.725+09:00, 0.693E-02, 236.95082, 0.64347E+04
   32800,2026-06-15T14:51:05.325+09:00, 0.773E-02, 237.71158, 0.64542E+04
   32900,2026-06-15T14:51:24.972+09:00, 0.794E-02, 238.46538, 0.64737E+04
   33000,2026-06-15T14:51:44.734+09:00, 0.767E-02, 239.24452, 0.64933E+04
   33100,2026-06-15T14:52:04.347+09:00, 0.818E-02, 240.04297, 0.65128E+04
   33200,2026-06-15T14:52:24.002+09:00, 0.771E-02, 240.81359, 0.65323E+04
   33300,2026-06-15T14:52:43.481+09:00, 0.748E-02, 241.57384, 0.65517E+04
   33400,2026-06-15T14:53:03.122+09:00, 0.734E-02, 242.26773, 0.65712E+04
   33500,2026-06-15T14:53:22.872+09:00, 0.789E-02, 243.02006, 0.65909E+04
   33600,2026-06-15T14:53:42.417+09:00, 0.789E-02, 243.80876, 0.66103E+04
   33700,2026-06-15T14:54:02.245+09:00, 0.820E-02, 244.62403, 0.66300E+04
   33800,2026-06-15T14:54:21.886+09:00, 0.811E-02, 245.39664, 0.66495E+04
   33900,2026-06-15T14:54:41.426+09:00, 0.824E-02, 246.17073, 0.66689E+04
   34000,2026-06-15T14:55:00.979+09:00, 0.767E-02, 246.95076, 0.66884E+04
   34100,2026-06-15T14:55:20.554+09:00, 0.693E-02, 247.72286, 0.67078E+04
   34200,2026-06-15T14:55:40.217+09:00, 0.666E-02, 248.47755, 0.67274E+04
   34300,2026-06-15T14:55:59.817+09:00, 0.887E-02, 249.28436, 0.67469E+04
   34400,2026-06-15T14:56:19.565+09:00, 0.725E-02, 250.06387, 0.67665E+04
   34500,2026-06-15T14:56:39.186+09:00, 0.771E-02, 250.86765, 0.67860E+04
   34600,2026-06-15T14:56:58.756+09:00, 0.855E-02, 251.61658, 0.68054E+04
   34700,2026-06-15T14:57:18.401+09:00, 0.723E-02, 252.40662, 0.68249E+04
   34800,2026-06-15T14:57:38.130+09:00, 0.619E-02, 253.13588, 0.68445E+04
   34900,2026-06-15T14:57:57.694+09:00, 0.667E-02, 253.80564, 0.68639E+04
   35000,2026-06-15T14:58:17.157+09:00, 0.742E-02, 254.56819, 0.68833E+04
   35100,2026-06-15T14:58:37.018+09:00, 0.643E-02, 255.34002, 0.69030E+04
   35200,2026-06-15T14:58:56.473+09:00, 0.843E-02, 256.08299, 0.69223E+04
   35300,2026-06-15T14:59:16.074+09:00, 0.801E-02, 256.87349, 0.69418E+04
   35400,2026-06-15T14:59:35.666+09:00, 0.793E-02, 257.70233, 0.69613E+04
   35500,2026-06-15T14:59:55.212+09:00, 0.686E-02, 258.52683, 0.69807E+04
   35600,2026-06-15T15:00:14.821+09:00, 0.786E-02, 259.28318, 0.70002E+04
   35700,2026-06-15T15:00:34.508+09:00, 0.786E-02, 260.06916, 0.70197E+04
   35800,2026-06-15T15:00:54.127+09:00, 0.878E-02, 260.89458, 0.70392E+04
   35900,2026-06-15T15:01:13.820+09:00, 0.804E-02, 261.69832, 0.70588E+04
   36000,2026-06-15T15:01:33.533+09:00, 0.757E-02, 262.52680, 0.70783E+04
   36100,2026-06-15T15:01:53.252+09:00, 0.813E-02, 263.31360, 0.70979E+04
   36200,2026-06-15T15:02:12.882+09:00, 0.767E-02, 264.11017, 0.71174E+04
   36300,2026-06-15T15:02:32.584+09:00, 0.897E-02, 264.91043, 0.71370E+04
   36400,2026-06-15T15:02:52.282+09:00, 0.862E-02, 265.74131, 0.71565E+04
   36500,2026-06-15T15:03:12.058+09:00, 0.749E-02, 266.51324, 0.71762E+04
   36600,2026-06-15T15:03:31.934+09:00, 0.714E-02, 267.28679, 0.71959E+04
   36700,2026-06-15T15:03:51.753+09:00, 0.699E-02, 268.03079, 0.72156E+04
   36800,2026-06-15T15:04:11.478+09:00, 0.837E-02, 268.84626, 0.72352E+04
   36900,2026-06-15T15:04:31.267+09:00, 0.827E-02, 269.67006, 0.72549E+04
   37000,2026-06-15T15:04:51.034+09:00, 0.760E-02, 270.47118, 0.72745E+04
   37100,2026-06-15T15:05:10.595+09:00, 0.719E-02, 271.20946, 0.72939E+04
   37200,2026-06-15T15:05:30.422+09:00, 0.812E-02, 271.99104, 0.73136E+04
   37300,2026-06-15T15:05:50.190+09:00, 0.794E-02, 272.81305, 0.73333E+04
   37400,2026-06-15T15:06:09.966+09:00, 0.727E-02, 273.59931, 0.73529E+04
   37500,2026-06-15T15:06:29.747+09:00, 0.777E-02, 274.39656, 0.73726E+04
   37600,2026-06-15T15:06:49.459+09:00, 0.829E-02, 275.18043, 0.73922E+04
   37700,2026-06-15T15:07:09.200+09:00, 0.937E-02, 275.98704, 0.74118E+04
   37800,2026-06-15T15:07:28.962+09:00, 0.809E-02, 276.87325, 0.74315E+04
   37900,2026-06-15T15:07:48.535+09:00, 0.852E-02, 277.78208, 0.74509E+04
   38000,2026-06-15T15:08:08.291+09:00, 0.809E-02, 278.60532, 0.74706E+04
   38100,2026-06-15T15:08:28.052+09:00, 0.761E-02, 279.41613, 0.74902E+04
   38200,2026-06-15T15:08:47.822+09:00, 0.792E-02, 280.15473, 0.75098E+04
   38300,2026-06-15T15:09:07.457+09:00, 0.903E-02, 280.98513, 0.75293E+04
   38400,2026-06-15T15:09:27.295+09:00, 0.795E-02, 281.78804, 0.75491E+04
   38500,2026-06-15T15:09:46.851+09:00, 0.873E-02, 282.62574, 0.75685E+04
   38600,2026-06-15T15:10:06.643+09:00, 0.728E-02, 283.46141, 0.75882E+04
   38700,2026-06-15T15:10:26.384+09:00, 0.781E-02, 284.19837, 0.76078E+04
   38800,2026-06-15T15:10:45.902+09:00, 0.819E-02, 284.99568, 0.76272E+04
   38900,2026-06-15T15:11:05.480+09:00, 0.819E-02, 285.81496, 0.76466E+04
   39000,2026-06-15T15:11:25.321+09:00, 0.830E-02, 286.60129, 0.76663E+04
   39100,2026-06-15T15:11:45.029+09:00, 0.696E-02, 287.42368, 0.76859E+04
   39200,2026-06-15T15:12:04.752+09:00, 0.744E-02, 288.19469, 0.77055E+04
   39300,2026-06-15T15:12:24.317+09:00, 0.820E-02, 288.98384, 0.77250E+04
   39400,2026-06-15T15:12:44.163+09:00, 0.757E-02, 289.78282, 0.77447E+04
   39500,2026-06-15T15:13:03.957+09:00, 0.797E-02, 290.59332, 0.77643E+04
   39600,2026-06-15T15:13:23.636+09:00, 0.852E-02, 291.38743, 0.77839E+04
   39700,2026-06-15T15:13:43.299+09:00, 0.712E-02, 292.19689, 0.78034E+04
   39800,2026-06-15T15:14:03.043+09:00, 0.706E-02, 292.97238, 0.78231E+04
   39900,2026-06-15T15:14:22.849+09:00, 0.824E-02, 293.73239, 0.78428E+04
   40000,2026-06-15T15:14:42.504+09:00, 0.776E-02, 294.52727, 0.78623E+04
   40100,2026-06-15T15:15:02.262+09:00, 0.736E-02, 295.28218, 0.78819E+04
   40200,2026-06-15T15:15:22.021+09:00, 0.617E-02, 296.02788, 0.79016E+04
   40300,2026-06-15T15:15:41.586+09:00, 0.782E-02, 296.77669, 0.79210E+04
   40400,2026-06-15T15:16:01.193+09:00, 0.839E-02, 297.51895, 0.79405E+04
   40500,2026-06-15T15:16:20.817+09:00, 0.786E-02, 298.28146, 0.79600E+04
   40600,2026-06-15T15:16:40.313+09:00, 0.891E-02, 299.08563, 0.79794E+04
   40700,2026-06-15T15:17:00.074+09:00, 0.869E-02, 299.91399, 0.79990E+04
   40711,2026-06-15T15:17:02.403+09:00, 0.128E-02, 300.00000, 0.80013E+04
