,,s,s,s
   28600,2026-07-04T19:07:05.784+09:00, 0.925E-02, 223.64720, 0.26959E+05
   28700,2026-07-04T19:08:50.431+09:00, 0.793E-02, 224.48346, 0.27053E+05
   28800,2026-07-04T19:10:24.058+09:00, 0.917E-02, 225.32733, 0.27143E+05
   28900,2026-07-04T19:12:10.948+09:00, 0.107E-01, 226.27064, 0.27239E+05
   29000,2026-07-04T19:13:44.559+09:00, 0.928E-02, 227.16257, 0.27328E+05
   29100,2026-07-04T19:15:32.111+09:00, 0.101E-01, 228.05646, 0.27422E+05
   29200,2026-07-04T19:17:06.233+09:00, 0.813E-02, 228.93328, 0.27514E+05
   29300,2026-07-04T19:18:47.346+09:00, 0.823E-02, 229.80339, 0.27605E+05
   29400,2026-07-04T19:20:35.118+09:00, 0.961E-02, 230.69430, 0.27702E+05
   29500,2026-07-04T19:22:14.089+09:00, 0.104E-01, 231.65315, 0.27793E+05
   29600,2026-07-04T19:23:55.590+09:00, 0.793E-02, 232.53082, 0.27885E+05
   29700,2026-07-04T19:25:33.553+09:00, 0.855E-02, 233.36670, 0.27975E+05
   29800,2026-07-04T19:27:22.899+09:00, 0.701E-02, 234.19408, 0.28069E+05
   29900,2026-07-04T19:28:57.544+09:00, 0.816E-02, 234.98112, 0.28160E+05
   30000,2026-07-04T19:30:34.400+09:00, 0.756E-02, 235.79943, 0.28251E+05
   30100,2026-07-04T19:32:24.482+09:00, 0.898E-02, 236.62201, 0.28344E+05
   30200,2026-07-04T19:33:59.195+09:00, 0.106E-01, 237.56226, 0.28434E+05
   30300,2026-07-04T19:35:49.964+09:00, 0.868E-02, 238.41256, 0.28530E+05
   30400,2026-07-04T19:37:24.277+09:00, 0.812E-02, 239.25819, 0.28621E+05
   30500,2026-07-04T19:39:15.724+09:00, 0.878E-02, 240.09009, 0.28716E+05
   30600,2026-07-04T19:40:50.751+09:00, 0.733E-02, 240.91502, 0.28806E+05
   30700,2026-07-04T19:42:27.849+09:00, 0.887E-02, 241.73389, 0.28898E+05
   30800,2026-07-04T19:44:18.269+09:00, 0.699E-02, 242.49146, 0.28995E+05
   30900,2026-07-04T19:45:51.412+09:00, 0.846E-02, 243.28228, 0.29084E+05
   31000,2026-07-04T19:47:47.519+09:00, 0.111E-01, 244.22734, 0.29180E+05
   31100,2026-07-04T19:49:25.917+09:00, 0.935E-02, 245.17463, 0.29271E+05
   31200,2026-07-04T19:50:59.897+09:00, 0.815E-02, 245.96545, 0.29362E+05
   31300,2026-07-04T19:52:48.761+09:00, 0.768E-02, 246.81546, 0.29456E+05
   31400,2026-07-04T19:54:22.334+09:00, 0.812E-02, 247.65226, 0.29546E+05
   31500,2026-07-04T19:56:13.234+09:00, 0.680E-02, 248.46744, 0.29644E+05
   31600,2026-07-04T19:57:49.616+09:00, 0.734E-02, 249.22858, 0.29737E+05
   31700,2026-07-04T19:59:36.459+09:00, 0.765E-02, 250.01286, 0.29832E+05
   31800,2026-07-04T20:01:11.009+09:00, 0.732E-02, 250.78125, 0.29924E+05
   31900,2026-07-04T20:02:43.546+09:00, 0.797E-02, 251.61475, 0.30013E+05
   32000,2026-07-04T20:04:32.162+09:00, 0.850E-02, 252.49267, 0.30108E+05
   32100,2026-07-04T20:06:07.473+09:00, 0.928E-02, 253.47729, 0.30199E+05
   32200,2026-07-04T20:07:58.310+09:00, 0.850E-02, 254.26802, 0.30295E+05
   32300,2026-07-04T20:09:33.868+09:00, 0.935E-02, 255.16096, 0.30387E+05
   32400,2026-07-04T20:11:28.733+09:00, 0.952E-02, 256.09799, 0.30490E+05
   32500,2026-07-04T20:13:02.940+09:00, 0.931E-02, 256.99816, 0.30582E+05
   32600,2026-07-04T20:14:39.509+09:00, 0.900E-02, 257.92118, 0.30671E+05
   32700,2026-07-04T20:16:24.568+09:00, 0.880E-02, 258.66735, 0.30762E+05
   32800,2026-07-04T20:17:59.646+09:00, 0.748E-02, 259.53012, 0.30852E+05
   32900,2026-07-04T20:19:48.542+09:00, 0.655E-02, 260.22666, 0.30942E+05
   33000,2026-07-04T20:21:27.649+09:00, 0.823E-02, 261.04176, 0.31033E+05
   33100,2026-07-04T20:23:01.865+09:00, 0.791E-02, 261.79614, 0.31124E+05
   33200,2026-07-04T20:24:55.043+09:00, 0.834E-02, 262.62386, 0.31220E+05
   33300,2026-07-04T20:26:30.043+09:00, 0.901E-02, 263.44994, 0.31312E+05
   33400,2026-07-04T20:28:18.994+09:00, 0.829E-02, 264.32684, 0.31408E+05
   33500,2026-07-04T20:29:53.625+09:00, 0.817E-02, 265.12518, 0.31499E+05
   33600,2026-07-04T20:31:27.384+09:00, 0.787E-02, 265.96047, 0.31589E+05
   33700,2026-07-04T20:33:22.382+09:00, 0.747E-02, 266.78005, 0.31685E+05
   33800,2026-07-04T20:34:56.499+09:00, 0.835E-02, 267.65527, 0.31775E+05
   33900,2026-07-04T20:36:50.799+09:00, 0.824E-02, 268.51108, 0.31873E+05
   34000,2026-07-04T20:38:27.265+09:00, 0.783E-02, 269.42100, 0.31964E+05
   34100,2026-07-04T20:40:15.120+09:00, 0.936E-02, 270.35282, 0.32059E+05
   34200,2026-07-04T20:41:53.337+09:00, 0.977E-02, 271.28642, 0.32150E+05
   34300,2026-07-04T20:43:46.010+09:00, 0.951E-02, 272.15869, 0.32248E+05
   34400,2026-07-04T20:45:22.963+09:00, 0.966E-02, 273.04459, 0.32340E+05
   34500,2026-07-04T20:46:58.691+09:00, 0.857E-02, 273.91907, 0.32432E+05
   34600,2026-07-04T20:48:59.204+09:00, 0.845E-02, 274.76166, 0.32533E+05
   34700,2026-07-04T20:50:34.064+09:00, 0.897E-02, 275.53015, 0.32623E+05
   34800,2026-07-04T20:52:21.647+09:00, 0.865E-02, 276.45617, 0.32719E+05
   34900,2026-07-04T20:54:02.869+09:00, 0.936E-02, 277.33116, 0.32810E+05
   35000,2026-07-04T20:55:51.190+09:00, 0.871E-02, 278.19902, 0.32908E+05
   35100,2026-07-04T20:57:27.290+09:00, 0.834E-02, 279.03595, 0.32999E+05
   35200,2026-07-04T20:59:00.686+09:00, 0.934E-02, 279.93400, 0.33089E+05
   35300,2026-07-04T21:00:47.155+09:00, 0.790E-02, 280.76687, 0.33183E+05
   35400,2026-07-04T21:02:22.159+09:00, 0.816E-02, 281.63047, 0.33274E+05
   35500,2026-07-04T21:04:09.944+09:00, 0.841E-02, 282.48261, 0.33367E+05
   35600,2026-07-04T21:05:46.639+09:00, 0.822E-02, 283.33632, 0.33456E+05
   35700,2026-07-04T21:07:36.410+09:00, 0.973E-02, 284.22084, 0.33550E+05
   35800,2026-07-04T21:09:08.973+09:00, 0.782E-02, 285.07766, 0.33639E+05
   35900,2026-07-04T21:10:44.922+09:00, 0.860E-02, 285.88845, 0.33731E+05
   36000,2026-07-04T21:12:34.475+09:00, 0.827E-02, 286.69368, 0.33828E+05
   36100,2026-07-04T21:14:07.906+09:00, 0.909E-02, 287.54347, 0.33919E+05
   36200,2026-07-04T21:16:00.626+09:00, 0.879E-02, 288.37254, 0.34014E+05
   36300,2026-07-04T21:17:34.895+09:00, 0.915E-02, 289.32057, 0.34103E+05
   36400,2026-07-04T21:19:27.680+09:00, 0.902E-02, 290.19701, 0.34201E+05
   36500,2026-07-04T21:21:05.508+09:00, 0.979E-02, 291.07486, 0.34292E+05
   36600,2026-07-04T21:23:01.735+09:00, 0.893E-02, 292.01838, 0.34389E+05
   36700,2026-07-04T21:24:37.468+09:00, 0.760E-02, 292.83061, 0.34480E+05
   36800,2026-07-04T21:26:13.405+09:00, 0.823E-02, 293.56278, 0.34571E+05
   36900,2026-07-04T21:28:00.220+09:00, 0.812E-02, 294.41834, 0.34666E+05
   37000,2026-07-04T21:29:43.798+09:00, 0.786E-02, 295.26335, 0.34758E+05
   37100,2026-07-04T21:31:28.470+09:00, 0.996E-02, 296.16013, 0.34852E+05
   37200,2026-07-04T21:33:04.151+09:00, 0.974E-02, 297.14009, 0.34942E+05
   37300,2026-07-04T21:34:56.998+09:00, 0.812E-02, 298.00126, 0.35036E+05
   37400,2026-07-04T21:36:35.528+09:00, 0.959E-02, 298.89151, 0.35125E+05
   37500,2026-07-04T21:38:10.518+09:00, 0.890E-02, 299.72498, 0.35217E+05
   37600,2026-07-04T21:40:16.049+09:00, 0.959E-02, 300.64956, 0.35316E+05
   37700,2026-07-04T21:41:50.484+09:00, 0.897E-02, 301.52897, 0.35407E+05
   37800,2026-07-04T21:43:42.162+09:00, 0.886E-02, 302.44726, 0.35504E+05
   37900,2026-07-04T21:45:16.841+09:00, 0.928E-02, 303.38403, 0.35594E+05
   38000,2026-07-04T21:47:04.809+09:00, 0.924E-02, 304.29932, 0.35688E+05
   38100,2026-07-04T21:48:38.568+09:00, 0.838E-02, 305.21017, 0.35776E+05
   38200,2026-07-04T21:50:31.514+09:00, 0.818E-02, 306.09043, 0.35871E+05
   38300,2026-07-04T21:52:04.826+09:00, 0.962E-02, 306.94324, 0.35959E+05
   38400,2026-07-04T21:53:40.278+09:00, 0.868E-02, 307.78932, 0.36051E+05
   38500,2026-07-04T21:55:30.390+09:00, 0.955E-02, 308.72308, 0.36147E+05
   38600,2026-07-04T21:57:04.748+09:00, 0.822E-02, 309.59356, 0.36239E+05
   38700,2026-07-04T21:58:56.803+09:00, 0.754E-02, 310.42156, 0.36337E+05
   38800,2026-07-04T22:00:28.763+09:00, 0.793E-02, 311.35737, 0.36426E+05
   38900,2026-07-04T22:02:20.373+09:00, 0.826E-02, 312.24762, 0.36522E+05
   39000,2026-07-04T22:03:53.693+09:00, 0.969E-02, 313.09712, 0.36612E+05
   39100,2026-07-04T22:05:46.306+09:00, 0.907E-02, 314.00646, 0.36709E+05
   39200,2026-07-04T22:07:22.482+09:00, 0.846E-02, 314.90908, 0.36799E+05
   39300,2026-07-04T22:08:57.313+09:00, 0.908E-02, 315.76505, 0.36890E+05
   39400,2026-07-04T22:10:45.460+09:00, 0.768E-02, 316.67692, 0.36986E+05
   39500,2026-07-04T22:12:22.241+09:00, 0.822E-02, 317.55378, 0.37076E+05
   39600,2026-07-04T22:14:08.831+09:00, 0.957E-02, 318.39049, 0.37172E+05
   39700,2026-07-04T22:15:42.519+09:00, 0.982E-02, 319.32064, 0.37262E+05
   39800,2026-07-04T22:17:27.856+09:00, 0.963E-02, 320.25601, 0.37356E+05
   39900,2026-07-04T22:19:04.731+09:00, 0.890E-02, 321.14788, 0.37448E+05
   40000,2026-07-04T22:20:49.817+09:00, 0.890E-02, 322.03744, 0.37541E+05
   40100,2026-07-04T22:22:22.995+09:00, 0.850E-02, 322.91099, 0.37632E+05
   40200,2026-07-04T22:23:57.750+09:00, 0.854E-02, 323.80576, 0.37722E+05
   40300,2026-07-04T22:25:41.149+09:00, 0.909E-02, 324.62663, 0.37815E+05
   40400,2026-07-04T22:27:16.046+09:00, 0.796E-02, 325.59061, 0.37904E+05
   40500,2026-07-04T22:28:59.267+09:00, 0.963E-02, 326.48969, 0.37996E+05
   40600,2026-07-04T22:30:33.914+09:00, 0.963E-02, 327.45276, 0.38086E+05
   40700,2026-07-04T22:32:21.701+09:00, 0.949E-02, 328.40271, 0.38180E+05
   40800,2026-07-04T22:33:54.758+09:00, 0.765E-02, 329.26446, 0.38271E+05
   40900,2026-07-04T22:35:40.716+09:00, 0.995E-02, 330.10411, 0.38364E+05
   41000,2026-07-04T22:37:13.782+09:00, 0.851E-02, 330.98586, 0.38453E+05
   41100,2026-07-04T22:38:46.715+09:00, 0.770E-02, 331.86551, 0.38541E+05
   41200,2026-07-04T22:40:31.866+09:00, 0.898E-02, 332.74669, 0.38635E+05
   41300,2026-07-04T22:42:06.027+09:00, 0.969E-02, 333.62631, 0.38726E+05
   41400,2026-07-04T22:43:55.185+09:00, 0.920E-02, 334.51452, 0.38821E+05
   41500,2026-07-04T22:45:27.834+09:00, 0.824E-02, 335.37639, 0.38910E+05
   41600,2026-07-04T22:47:14.014+09:00, 0.808E-02, 336.23800, 0.39003E+05
   41700,2026-07-04T22:48:49.759+09:00, 0.959E-02, 337.14324, 0.39094E+05
   41800,2026-07-04T22:50:39.737+09:00, 0.104E-01, 338.04417, 0.39189E+05
   41900,2026-07-04T22:52:14.513+09:00, 0.911E-02, 339.01530, 0.39280E+05
   42000,2026-07-04T22:53:48.923+09:00, 0.882E-02, 339.94750, 0.39370E+05
   42100,2026-07-04T22:55:35.281+09:00, 0.880E-02, 340.89243, 0.39462E+05
   42200,2026-07-04T22:57:10.945+09:00, 0.940E-02, 341.83498, 0.39552E+05
   42300,2026-07-04T22:58:58.325+09:00, 0.968E-02, 342.73079, 0.39647E+05
   42400,2026-07-04T23:00:35.305+09:00, 0.784E-02, 343.58647, 0.39738E+05
   42500,2026-07-04T23:02:20.444+09:00, 0.936E-02, 344.47887, 0.39831E+05
   42600,2026-07-04T23:03:54.509+09:00, 0.952E-02, 345.36816, 0.39920E+05
   42700,2026-07-04T23:05:38.515+09:00, 0.845E-02, 346.26191, 0.40013E+05
   42800,2026-07-04T23:07:13.031+09:00, 0.767E-02, 347.17048, 0.40104E+05
   42900,2026-07-04T23:08:56.474+09:00, 0.898E-02, 348.05514, 0.40197E+05
   43000,2026-07-04T23:10:31.172+09:00, 0.914E-02, 348.93201, 0.40287E+05
   43100,2026-07-04T23:12:03.667+09:00, 0.981E-02, 349.87523, 0.40376E+05
   43200,2026-07-04T23:13:51.516+09:00, 0.937E-02, 350.76427, 0.40468E+05
   43300,2026-07-04T23:15:24.214+09:00, 0.956E-02, 351.67276, 0.40558E+05
   43400,2026-07-04T23:17:10.345+09:00, 0.895E-02, 352.49974, 0.40650E+05
   43500,2026-07-04T23:18:42.881+09:00, 0.985E-02, 353.44695, 0.40739E+05
   43600,2026-07-04T23:20:30.415+09:00, 0.869E-02, 354.36365, 0.40833E+05
   43700,2026-07-04T23:22:01.247+09:00, 0.874E-02, 355.26523, 0.40921E+05
   43800,2026-07-04T23:23:48.999+09:00, 0.854E-02, 356.20088, 0.41016E+05
   43900,2026-07-04T23:25:21.112+09:00, 0.922E-02, 357.09637, 0.41105E+05
   44000,2026-07-04T23:26:55.569+09:00, 0.963E-02, 357.95688, 0.41194E+05
   44100,2026-07-04T23:28:42.118+09:00, 0.811E-02, 358.81348, 0.41288E+05
   44200,2026-07-04T23:30:16.443+09:00, 0.840E-02, 359.65616, 0.41378E+05
   44237,2026-07-04T23:31:04.833+09:00, 0.514E-02, 360.00000, 0.41414E+05
