,,s,s,s
   28600,2026-07-04T18:08:06.633+09:00, 0.879E-02, 227.20526, 0.23534E+05
   28700,2026-07-04T18:09:43.043+09:00, 0.898E-02, 228.17458, 0.23617E+05
   28800,2026-07-04T18:11:06.301+09:00, 0.822E-02, 229.09057, 0.23694E+05
   28900,2026-07-04T18:12:30.690+09:00, 0.841E-02, 229.97399, 0.23772E+05
   29000,2026-07-04T18:14:06.762+09:00, 0.899E-02, 230.88557, 0.23853E+05
   29100,2026-07-04T18:15:29.070+09:00, 0.913E-02, 231.70348, 0.23931E+05
   29200,2026-07-04T18:17:01.720+09:00, 0.869E-02, 232.56500, 0.24011E+05
   29300,2026-07-04T18:18:22.778+09:00, 0.767E-02, 233.32152, 0.24087E+05
   29400,2026-07-04T18:19:55.286+09:00, 0.919E-02, 234.18370, 0.24168E+05
   29500,2026-07-04T18:21:17.457+09:00, 0.727E-02, 235.04749, 0.24247E+05
   29600,2026-07-04T18:22:39.527+09:00, 0.868E-02, 235.84430, 0.24324E+05
   29700,2026-07-04T18:24:17.479+09:00, 0.848E-02, 236.75483, 0.24407E+05
   29800,2026-07-04T18:25:42.556+09:00, 0.797E-02, 237.60603, 0.24486E+05
   29900,2026-07-04T18:27:16.538+09:00, 0.852E-02, 238.52130, 0.24567E+05
   30000,2026-07-04T18:28:36.951+09:00, 0.908E-02, 239.34862, 0.24644E+05
   30100,2026-07-04T18:30:17.311+09:00, 0.759E-02, 240.20170, 0.24727E+05
   30200,2026-07-04T18:31:38.193+09:00, 0.919E-02, 241.07257, 0.24805E+05
   30300,2026-07-04T18:33:00.520+09:00, 0.943E-02, 241.91003, 0.24884E+05
   30400,2026-07-04T18:34:41.171+09:00, 0.928E-02, 242.82603, 0.24967E+05
   30500,2026-07-04T18:36:04.907+09:00, 0.808E-02, 243.73953, 0.25045E+05
   30600,2026-07-04T18:37:40.250+09:00, 0.935E-02, 244.62324, 0.25128E+05
   30700,2026-07-04T18:39:04.639+09:00, 0.935E-02, 245.55843, 0.25205E+05
   30800,2026-07-04T18:40:41.426+09:00, 0.777E-02, 246.36752, 0.25290E+05
   30900,2026-07-04T18:42:03.050+09:00, 0.916E-02, 247.17182, 0.25368E+05
   31000,2026-07-04T18:43:49.504+09:00, 0.824E-02, 248.04619, 0.25452E+05
   31100,2026-07-04T18:45:10.554+09:00, 0.723E-02, 248.88568, 0.25530E+05
   31200,2026-07-04T18:46:32.542+09:00, 0.875E-02, 249.70245, 0.25607E+05
   31300,2026-07-04T18:48:05.025+09:00, 0.996E-02, 250.52410, 0.25688E+05
   31400,2026-07-04T18:49:29.323+09:00, 0.741E-02, 251.42222, 0.25767E+05
   31500,2026-07-04T18:51:06.174+09:00, 0.665E-02, 252.20099, 0.25849E+05
   31600,2026-07-04T18:52:27.726+09:00, 0.796E-02, 252.96231, 0.25927E+05
   31700,2026-07-04T18:53:51.859+09:00, 0.747E-02, 253.77917, 0.26006E+05
   31800,2026-07-04T18:55:31.791+09:00, 0.903E-02, 254.56406, 0.26088E+05
   31900,2026-07-04T18:56:56.167+09:00, 0.777E-02, 255.36202, 0.26167E+05
   32000,2026-07-04T18:58:27.963+09:00, 0.855E-02, 256.21019, 0.26248E+05
   32100,2026-07-04T18:59:49.969+09:00, 0.810E-02, 257.02525, 0.26326E+05
   32200,2026-07-04T19:01:15.161+09:00, 0.877E-02, 257.92438, 0.26404E+05
   32300,2026-07-04T19:02:51.387+09:00, 0.847E-02, 258.79952, 0.26487E+05
   32400,2026-07-04T19:04:15.675+09:00, 0.727E-02, 259.68417, 0.26565E+05
   32500,2026-07-04T19:05:50.946+09:00, 0.967E-02, 260.59369, 0.26646E+05
   32600,2026-07-04T19:07:14.551+09:00, 0.890E-02, 261.48614, 0.26724E+05
   32700,2026-07-04T19:08:50.870+09:00, 0.910E-02, 262.33110, 0.26807E+05
   32800,2026-07-04T19:10:13.616+09:00, 0.896E-02, 263.29641, 0.26884E+05
   32900,2026-07-04T19:11:48.991+09:00, 0.916E-02, 264.24599, 0.26964E+05
   33000,2026-07-04T19:13:11.378+09:00, 0.810E-02, 265.13146, 0.27042E+05
   33100,2026-07-04T19:14:48.989+09:00, 0.817E-02, 266.00673, 0.27124E+05
   33200,2026-07-04T19:16:11.873+09:00, 0.888E-02, 266.80635, 0.27202E+05
   33300,2026-07-04T19:17:33.640+09:00, 0.854E-02, 267.63154, 0.27280E+05
   33400,2026-07-04T19:19:10.395+09:00, 0.898E-02, 268.46058, 0.27361E+05
   33500,2026-07-04T19:20:34.968+09:00, 0.753E-02, 269.29105, 0.27440E+05
   33600,2026-07-04T19:22:18.374+09:00, 0.100E-01, 270.17221, 0.27526E+05
   33700,2026-07-04T19:23:41.430+09:00, 0.881E-02, 271.07725, 0.27604E+05
   33800,2026-07-04T19:25:02.703+09:00, 0.951E-02, 271.95478, 0.27681E+05
   33900,2026-07-04T19:26:43.792+09:00, 0.896E-02, 272.81720, 0.27768E+05
   34000,2026-07-04T19:28:07.670+09:00, 0.964E-02, 273.76775, 0.27845E+05
   34100,2026-07-04T19:29:44.102+09:00, 0.823E-02, 274.64984, 0.27927E+05
   34200,2026-07-04T19:31:11.319+09:00, 0.978E-02, 275.57224, 0.28006E+05
   34300,2026-07-04T19:32:45.850+09:00, 0.870E-02, 276.42622, 0.28087E+05
   34400,2026-07-04T19:34:10.792+09:00, 0.937E-02, 277.31457, 0.28166E+05
   34500,2026-07-04T19:35:48.897+09:00, 0.883E-02, 278.18765, 0.28247E+05
   34600,2026-07-04T19:37:10.114+09:00, 0.762E-02, 279.14486, 0.28324E+05
   34700,2026-07-04T19:38:30.034+09:00, 0.814E-02, 279.98112, 0.28401E+05
   34800,2026-07-04T19:40:08.041+09:00, 0.778E-02, 280.74957, 0.28483E+05
   34900,2026-07-04T19:41:31.700+09:00, 0.765E-02, 281.53886, 0.28562E+05
   35000,2026-07-04T19:43:09.781+09:00, 0.842E-02, 282.32945, 0.28646E+05
   35100,2026-07-04T19:44:32.429+09:00, 0.737E-02, 283.12728, 0.28725E+05
   35200,2026-07-04T19:45:53.054+09:00, 0.969E-02, 283.96842, 0.28803E+05
   35300,2026-07-04T19:47:31.594+09:00, 0.927E-02, 284.94099, 0.28883E+05
   35400,2026-07-04T19:48:53.061+09:00, 0.891E-02, 285.81436, 0.28962E+05
   35500,2026-07-04T19:50:32.555+09:00, 0.922E-02, 286.65476, 0.29045E+05
   35600,2026-07-04T19:51:54.152+09:00, 0.834E-02, 287.56227, 0.29124E+05
   35700,2026-07-04T19:53:29.297+09:00, 0.979E-02, 288.46458, 0.29204E+05
   35800,2026-07-04T19:54:50.110+09:00, 0.976E-02, 289.41326, 0.29282E+05
   35900,2026-07-04T19:56:28.495+09:00, 0.921E-02, 290.28674, 0.29363E+05
   36000,2026-07-04T19:57:51.422+09:00, 0.971E-02, 291.21792, 0.29441E+05
   36100,2026-07-04T19:59:34.670+09:00, 0.843E-02, 292.14546, 0.29524E+05
   36200,2026-07-04T20:00:58.945+09:00, 0.917E-02, 293.08319, 0.29602E+05
   36300,2026-07-04T20:02:20.699+09:00, 0.873E-02, 293.99320, 0.29680E+05
   36400,2026-07-04T20:03:59.257+09:00, 0.838E-02, 294.89615, 0.29763E+05
   36500,2026-07-04T20:05:21.437+09:00, 0.896E-02, 295.77578, 0.29840E+05
   36600,2026-07-04T20:07:01.994+09:00, 0.823E-02, 296.60733, 0.29923E+05
   36700,2026-07-04T20:08:28.230+09:00, 0.757E-02, 297.45722, 0.30003E+05
   36800,2026-07-04T20:10:06.283+09:00, 0.719E-02, 298.22606, 0.30087E+05
   36900,2026-07-04T20:11:29.848+09:00, 0.783E-02, 298.96313, 0.30165E+05
   37000,2026-07-04T20:12:51.717+09:00, 0.825E-02, 299.76450, 0.30244E+05
   37100,2026-07-04T20:14:27.750+09:00, 0.693E-02, 300.57709, 0.30324E+05
   37200,2026-07-04T20:15:50.096+09:00, 0.900E-02, 301.43641, 0.30402E+05
   37300,2026-07-04T20:17:22.904+09:00, 0.103E-01, 302.29903, 0.30481E+05
   37400,2026-07-04T20:18:50.046+09:00, 0.101E-01, 303.28711, 0.30559E+05
   37500,2026-07-04T20:20:30.293+09:00, 0.995E-02, 304.25117, 0.30640E+05
   37600,2026-07-04T20:21:54.045+09:00, 0.874E-02, 305.16721, 0.30718E+05
   37700,2026-07-04T20:23:15.751+09:00, 0.860E-02, 305.99336, 0.30797E+05
   37800,2026-07-04T20:25:01.095+09:00, 0.932E-02, 306.87838, 0.30882E+05
   37900,2026-07-04T20:26:21.382+09:00, 0.875E-02, 307.77581, 0.30959E+05
   38000,2026-07-04T20:27:57.711+09:00, 0.923E-02, 308.69514, 0.31040E+05
   38100,2026-07-04T20:29:21.658+09:00, 0.985E-02, 309.62166, 0.31117E+05
   38200,2026-07-04T20:30:53.499+09:00, 0.831E-02, 310.59678, 0.31197E+05
   38300,2026-07-04T20:32:19.890+09:00, 0.863E-02, 311.51025, 0.31276E+05
   38400,2026-07-04T20:33:59.010+09:00, 0.825E-02, 312.38557, 0.31362E+05
   38500,2026-07-04T20:35:22.652+09:00, 0.769E-02, 313.23275, 0.31440E+05
   38600,2026-07-04T20:37:02.423+09:00, 0.759E-02, 314.04698, 0.31522E+05
   38700,2026-07-04T20:38:24.289+09:00, 0.898E-02, 314.88927, 0.31601E+05
   38800,2026-07-04T20:39:48.098+09:00, 0.856E-02, 315.74717, 0.31680E+05
   38900,2026-07-04T20:41:26.340+09:00, 0.918E-02, 316.63029, 0.31762E+05
   39000,2026-07-04T20:42:47.210+09:00, 0.972E-02, 317.47742, 0.31840E+05
   39100,2026-07-04T20:44:28.451+09:00, 0.847E-02, 318.33394, 0.31923E+05
   39200,2026-07-04T20:45:49.034+09:00, 0.954E-02, 319.22740, 0.32000E+05
   39300,2026-07-04T20:47:35.308+09:00, 0.837E-02, 320.02010, 0.32087E+05
   39400,2026-07-04T20:48:59.763+09:00, 0.993E-02, 320.89306, 0.32165E+05
   39500,2026-07-04T20:50:24.019+09:00, 0.100E-01, 321.86175, 0.32243E+05
   39600,2026-07-04T20:51:56.790+09:00, 0.106E-01, 322.85845, 0.32323E+05
   39700,2026-07-04T20:53:22.736+09:00, 0.925E-02, 323.78646, 0.32403E+05
   39800,2026-07-04T20:55:00.417+09:00, 0.873E-02, 324.69806, 0.32484E+05
   39900,2026-07-04T20:56:23.484+09:00, 0.879E-02, 325.60265, 0.32561E+05
   40000,2026-07-04T20:57:59.375+09:00, 0.860E-02, 326.48507, 0.32642E+05
   40100,2026-07-04T20:59:24.469+09:00, 0.827E-02, 327.29546, 0.32720E+05
   40200,2026-07-04T21:01:00.336+09:00, 0.846E-02, 328.11034, 0.32801E+05
   40300,2026-07-04T21:02:20.382+09:00, 0.931E-02, 329.01250, 0.32878E+05
   40400,2026-07-04T21:03:44.759+09:00, 0.860E-02, 329.88560, 0.32955E+05
   40500,2026-07-04T21:05:25.878+09:00, 0.743E-02, 330.70307, 0.33035E+05
   40600,2026-07-04T21:06:48.080+09:00, 0.769E-02, 331.50836, 0.33112E+05
   40700,2026-07-04T21:08:23.588+09:00, 0.987E-02, 332.42714, 0.33192E+05
   40800,2026-07-04T21:09:45.919+09:00, 0.908E-02, 333.37159, 0.33269E+05
   40900,2026-07-04T21:11:25.253+09:00, 0.901E-02, 334.27180, 0.33352E+05
   41000,2026-07-04T21:12:48.122+09:00, 0.888E-02, 335.19205, 0.33431E+05
   41100,2026-07-04T21:14:20.761+09:00, 0.875E-02, 336.10509, 0.33511E+05
   41200,2026-07-04T21:15:47.096+09:00, 0.866E-02, 336.99216, 0.33588E+05
   41300,2026-07-04T21:17:10.249+09:00, 0.778E-02, 337.84993, 0.33667E+05
   41400,2026-07-04T21:18:49.062+09:00, 0.768E-02, 338.64473, 0.33750E+05
   41500,2026-07-04T21:20:10.968+09:00, 0.929E-02, 339.44552, 0.33827E+05
   41600,2026-07-04T21:21:54.445+09:00, 0.883E-02, 340.33498, 0.33911E+05
   41700,2026-07-04T21:23:18.878+09:00, 0.822E-02, 341.20921, 0.33990E+05
   41800,2026-07-04T21:24:56.558+09:00, 0.995E-02, 342.06927, 0.34071E+05
   41900,2026-07-04T21:26:17.138+09:00, 0.879E-02, 342.94689, 0.34149E+05
   42000,2026-07-04T21:27:40.401+09:00, 0.957E-02, 343.89918, 0.34227E+05
   42100,2026-07-04T21:29:37.042+09:00, 0.931E-02, 344.87621, 0.34317E+05
   42200,2026-07-04T21:30:58.926+09:00, 0.745E-02, 345.80478, 0.34394E+05
   42300,2026-07-04T21:32:33.821+09:00, 0.771E-02, 346.63870, 0.34474E+05
   42400,2026-07-04T21:33:56.467+09:00, 0.997E-02, 347.55569, 0.34551E+05
   42500,2026-07-04T21:35:43.148+09:00, 0.971E-02, 348.52000, 0.34639E+05
   42600,2026-07-04T21:37:04.539+09:00, 0.748E-02, 349.38222, 0.34717E+05
   42700,2026-07-04T21:38:37.919+09:00, 0.995E-02, 350.28820, 0.34796E+05
   42800,2026-07-04T21:40:01.898+09:00, 0.937E-02, 351.24924, 0.34874E+05
   42900,2026-07-04T21:41:39.217+09:00, 0.747E-02, 352.13241, 0.34957E+05
   43000,2026-07-04T21:43:00.374+09:00, 0.102E-01, 353.07966, 0.35034E+05
   43100,2026-07-04T21:44:37.515+09:00, 0.907E-02, 354.02670, 0.35115E+05
   43200,2026-07-04T21:45:58.301+09:00, 0.883E-02, 354.93719, 0.35191E+05
   43300,2026-07-04T21:47:17.857+09:00, 0.667E-02, 355.63254, 0.35267E+05
   43400,2026-07-04T21:48:58.508+09:00, 0.735E-02, 356.43037, 0.35348E+05
   43500,2026-07-04T21:50:20.283+09:00, 0.887E-02, 357.19622, 0.35424E+05
   43600,2026-07-04T21:51:58.447+09:00, 0.951E-02, 358.06622, 0.35505E+05
   43700,2026-07-04T21:53:21.152+09:00, 0.102E-01, 358.97876, 0.35581E+05
   43800,2026-07-04T21:54:45.625+09:00, 0.913E-02, 359.98117, 0.35660E+05
   43803,2026-07-04T21:55:05.393+09:00, 0.575E-03, 360.00000, 0.35664E+05
