,,s,s,s
   28600,2026-06-18T22:01:41.100+09:00, 0.856E-02, 260.54785, 0.18389E+04
   28700,2026-06-18T22:01:47.653+09:00, 0.111E-01, 261.53778, 0.18453E+04
   28800,2026-06-18T22:01:54.303+09:00, 0.857E-02, 262.52368, 0.18518E+04
   28900,2026-06-18T22:02:00.731+09:00, 0.932E-02, 263.44994, 0.18581E+04
   29000,2026-06-18T22:02:07.271+09:00, 0.109E-01, 264.45674, 0.18644E+04
   29100,2026-06-18T22:02:13.823+09:00, 0.893E-02, 265.38433, 0.18708E+04
   29200,2026-06-18T22:02:20.436+09:00, 0.105E-01, 266.37767, 0.18772E+04
   29300,2026-06-18T22:02:26.935+09:00, 0.914E-02, 267.42898, 0.18835E+04
   29400,2026-06-18T22:02:33.587+09:00, 0.101E-01, 268.37690, 0.18900E+04
   29500,2026-06-18T22:02:40.114+09:00, 0.929E-02, 269.35736, 0.18963E+04
   29600,2026-06-18T22:02:46.691+09:00, 0.912E-02, 270.30392, 0.19027E+04
   29700,2026-06-18T22:02:53.213+09:00, 0.991E-02, 271.25740, 0.19091E+04
   29800,2026-06-18T22:02:59.762+09:00, 0.947E-02, 272.24171, 0.19154E+04
   29900,2026-06-18T22:03:06.254+09:00, 0.104E-01, 273.23571, 0.19218E+04
   30000,2026-06-18T22:03:12.828+09:00, 0.905E-02, 274.21223, 0.19281E+04
   30100,2026-06-18T22:03:19.294+09:00, 0.977E-02, 275.18611, 0.19344E+04
   30200,2026-06-18T22:03:25.796+09:00, 0.130E-01, 276.28428, 0.19407E+04
   30300,2026-06-18T22:03:32.352+09:00, 0.111E-01, 277.38680, 0.19471E+04
   30400,2026-06-18T22:03:38.940+09:00, 0.995E-02, 278.38348, 0.19535E+04
   30500,2026-06-18T22:03:45.378+09:00, 0.108E-01, 279.36508, 0.19598E+04
   30600,2026-06-18T22:03:51.966+09:00, 0.759E-02, 280.27622, 0.19662E+04
   30700,2026-06-18T22:03:58.514+09:00, 0.795E-02, 281.07300, 0.19726E+04
   30800,2026-06-18T22:04:04.955+09:00, 0.106E-01, 281.98274, 0.19789E+04
   30900,2026-06-18T22:04:11.564+09:00, 0.917E-02, 283.00968, 0.19853E+04
   31000,2026-06-18T22:04:18.116+09:00, 0.104E-01, 283.94527, 0.19917E+04
   31100,2026-06-18T22:04:24.751+09:00, 0.112E-01, 285.00900, 0.19981E+04
   31200,2026-06-18T22:04:31.321+09:00, 0.109E-01, 286.08583, 0.20045E+04
   31300,2026-06-18T22:04:37.822+09:00, 0.957E-02, 287.13803, 0.20108E+04
   31400,2026-06-18T22:04:44.426+09:00, 0.913E-02, 288.14778, 0.20172E+04
   31500,2026-06-18T22:04:50.907+09:00, 0.955E-02, 289.07962, 0.20235E+04
   31600,2026-06-18T22:04:57.447+09:00, 0.116E-01, 290.07659, 0.20299E+04
   31700,2026-06-18T22:05:04.029+09:00, 0.869E-02, 291.06661, 0.20363E+04
   31800,2026-06-18T22:05:10.624+09:00, 0.105E-01, 292.01336, 0.20426E+04
   31900,2026-06-18T22:05:16.987+09:00, 0.105E-01, 293.06452, 0.20489E+04
   32000,2026-06-18T22:05:23.569+09:00, 0.989E-02, 294.05388, 0.20552E+04
   32100,2026-06-18T22:05:30.018+09:00, 0.104E-01, 295.06080, 0.20615E+04
   32200,2026-06-18T22:05:36.589+09:00, 0.101E-01, 296.13220, 0.20679E+04
   32300,2026-06-18T22:05:43.117+09:00, 0.988E-02, 297.14535, 0.20742E+04
   32400,2026-06-18T22:05:49.677+09:00, 0.102E-01, 298.10179, 0.20806E+04
   32500,2026-06-18T22:05:56.179+09:00, 0.984E-02, 299.08590, 0.20869E+04
   32587,2026-06-18T22:06:01.986+09:00, 0.519E-02, 300.00000, 0.20925E+04
