,,s,s,s
   28600,2026-06-19T14:20:33.044+09:00, 0.888E-02, 276.62260, 0.39571E+04
   28700,2026-06-19T14:20:46.631+09:00, 0.118E-01, 277.64841, 0.39706E+04
   28800,2026-06-19T14:21:00.482+09:00, 0.107E-01, 278.71466, 0.39843E+04
   28900,2026-06-19T14:21:14.233+09:00, 0.112E-01, 279.78934, 0.39979E+04
   29000,2026-06-19T14:21:28.025+09:00, 0.102E-01, 280.85795, 0.40116E+04
   29100,2026-06-19T14:21:41.737+09:00, 0.107E-01, 281.93450, 0.40252E+04
   29200,2026-06-19T14:21:55.491+09:00, 0.101E-01, 283.04087, 0.40388E+04
   29300,2026-06-19T14:22:09.284+09:00, 0.921E-02, 284.13748, 0.40524E+04
   29400,2026-06-19T14:22:23.002+09:00, 0.107E-01, 285.21573, 0.40660E+04
   29500,2026-06-19T14:22:36.666+09:00, 0.111E-01, 286.28214, 0.40795E+04
   29600,2026-06-19T14:22:50.667+09:00, 0.107E-01, 287.21684, 0.40934E+04
   29700,2026-06-19T14:23:04.636+09:00, 0.101E-01, 288.22062, 0.41072E+04
   29800,2026-06-19T14:23:18.508+09:00, 0.109E-01, 289.32063, 0.41209E+04
   29900,2026-06-19T14:23:32.406+09:00, 0.970E-02, 290.35168, 0.41346E+04
   30000,2026-06-19T14:23:46.354+09:00, 0.111E-01, 291.42087, 0.41484E+04
   30100,2026-06-19T14:24:00.274+09:00, 0.101E-01, 292.42482, 0.41622E+04
   30200,2026-06-19T14:24:14.157+09:00, 0.103E-01, 293.41231, 0.41760E+04
   30300,2026-06-19T14:24:28.090+09:00, 0.988E-02, 294.46250, 0.41898E+04
   30400,2026-06-19T14:24:41.834+09:00, 0.107E-01, 295.51437, 0.42034E+04
   30500,2026-06-19T14:24:55.721+09:00, 0.103E-01, 296.55667, 0.42171E+04
   30600,2026-06-19T14:25:09.732+09:00, 0.849E-02, 297.57100, 0.42310E+04
   30700,2026-06-19T14:25:23.658+09:00, 0.933E-02, 298.45092, 0.42447E+04
   30800,2026-06-19T14:25:37.569+09:00, 0.111E-01, 299.45958, 0.42585E+04
   30849,2026-06-19T14:25:44.412+09:00, 0.665E-02, 300.00000, 0.42653E+04
