,,s,s,s
   28600,2026-07-04T19:07:10.929+09:00, 0.918E-02, 224.54481, 0.26894E+05
   28700,2026-07-04T19:08:51.081+09:00, 0.702E-02, 225.37677, 0.26987E+05
   28800,2026-07-04T19:10:37.277+09:00, 0.829E-02, 226.21843, 0.27081E+05
   28900,2026-07-04T19:12:12.576+09:00, 0.901E-02, 227.08829, 0.27172E+05
   29000,2026-07-04T19:13:49.222+09:00, 0.942E-02, 227.94541, 0.27263E+05
   29100,2026-07-04T19:15:41.250+09:00, 0.813E-02, 228.79127, 0.27359E+05
   29200,2026-07-04T19:17:17.314+09:00, 0.849E-02, 229.68755, 0.27450E+05
   29300,2026-07-04T19:19:13.803+09:00, 0.776E-02, 230.58399, 0.27548E+05
   29400,2026-07-04T19:20:49.613+09:00, 0.790E-02, 231.47127, 0.27640E+05
   29500,2026-07-04T19:22:47.215+09:00, 0.753E-02, 232.35251, 0.27733E+05
   29600,2026-07-04T19:24:22.823+09:00, 0.790E-02, 233.22006, 0.27822E+05
   29700,2026-07-04T19:26:14.701+09:00, 0.880E-02, 234.05867, 0.27916E+05
   29800,2026-07-04T19:27:50.624+09:00, 0.800E-02, 234.86158, 0.28007E+05
   29900,2026-07-04T19:29:24.140+09:00, 0.968E-02, 235.74802, 0.28097E+05
   30000,2026-07-04T19:31:16.560+09:00, 0.810E-02, 236.59689, 0.28192E+05
   30100,2026-07-04T19:32:54.787+09:00, 0.800E-02, 237.39137, 0.28285E+05
   30200,2026-07-04T19:34:43.142+09:00, 0.931E-02, 238.27518, 0.28379E+05
   30300,2026-07-04T19:36:24.115+09:00, 0.946E-02, 239.22242, 0.28471E+05
   30400,2026-07-04T19:38:13.581+09:00, 0.908E-02, 240.13923, 0.28566E+05
   30500,2026-07-04T19:39:49.922+09:00, 0.756E-02, 240.95866, 0.28655E+05
   30600,2026-07-04T19:41:23.276+09:00, 0.804E-02, 241.75225, 0.28745E+05
   30700,2026-07-04T19:43:13.040+09:00, 0.973E-02, 242.66854, 0.28839E+05
   30800,2026-07-04T19:44:46.668+09:00, 0.734E-02, 243.57532, 0.28929E+05
   30900,2026-07-04T19:46:31.101+09:00, 0.855E-02, 244.39953, 0.29023E+05
   31000,2026-07-04T19:48:11.283+09:00, 0.816E-02, 245.26374, 0.29114E+05
   31100,2026-07-04T19:50:00.444+09:00, 0.888E-02, 246.03111, 0.29210E+05
   31200,2026-07-04T19:51:40.450+09:00, 0.798E-02, 246.87959, 0.29302E+05
   31300,2026-07-04T19:53:16.477+09:00, 0.863E-02, 247.70331, 0.29393E+05
   31400,2026-07-04T19:55:02.886+09:00, 0.796E-02, 248.49259, 0.29489E+05
   31500,2026-07-04T19:56:36.299+09:00, 0.936E-02, 249.34534, 0.29580E+05
   31600,2026-07-04T19:58:24.712+09:00, 0.772E-02, 250.15304, 0.29674E+05
   31700,2026-07-04T20:00:02.809+09:00, 0.862E-02, 251.04666, 0.29764E+05
   31800,2026-07-04T20:01:38.066+09:00, 0.948E-02, 251.96323, 0.29856E+05
   31900,2026-07-04T20:03:26.290+09:00, 0.915E-02, 252.86940, 0.29950E+05
   32000,2026-07-04T20:05:03.774+09:00, 0.733E-02, 253.72319, 0.30041E+05
   32100,2026-07-04T20:06:57.858+09:00, 0.899E-02, 254.55305, 0.30142E+05
   32200,2026-07-04T20:08:34.291+09:00, 0.774E-02, 255.41551, 0.30234E+05
   32300,2026-07-04T20:10:23.501+09:00, 0.738E-02, 256.21601, 0.30329E+05
   32400,2026-07-04T20:11:59.391+09:00, 0.966E-02, 257.15300, 0.30418E+05
   32500,2026-07-04T20:13:44.725+09:00, 0.867E-02, 258.02975, 0.30513E+05
   32600,2026-07-04T20:15:21.532+09:00, 0.830E-02, 258.88919, 0.30603E+05
   32700,2026-07-04T20:16:54.818+09:00, 0.864E-02, 259.76124, 0.30692E+05
   32800,2026-07-04T20:18:49.255+09:00, 0.838E-02, 260.67036, 0.30786E+05
   32900,2026-07-04T20:20:21.895+09:00, 0.923E-02, 261.53059, 0.30874E+05
   33000,2026-07-04T20:22:13.485+09:00, 0.873E-02, 262.36432, 0.30971E+05
   33100,2026-07-04T20:23:50.797+09:00, 0.919E-02, 263.17448, 0.31062E+05
   33200,2026-07-04T20:25:38.601+09:00, 0.806E-02, 264.04443, 0.31155E+05
   33300,2026-07-04T20:27:12.220+09:00, 0.975E-02, 264.89228, 0.31245E+05
   33400,2026-07-04T20:28:49.160+09:00, 0.933E-02, 265.78751, 0.31335E+05
   33500,2026-07-04T20:30:35.161+09:00, 0.780E-02, 266.63762, 0.31430E+05
   33600,2026-07-04T20:32:12.750+09:00, 0.858E-02, 267.46092, 0.31519E+05
   33700,2026-07-04T20:34:10.270+09:00, 0.858E-02, 268.31935, 0.31617E+05
   33800,2026-07-04T20:35:42.412+09:00, 0.944E-02, 269.24988, 0.31706E+05
   33900,2026-07-04T20:37:33.902+09:00, 0.900E-02, 270.21810, 0.31800E+05
   34000,2026-07-04T20:39:08.210+09:00, 0.869E-02, 271.12755, 0.31890E+05
   34100,2026-07-04T20:40:56.368+09:00, 0.814E-02, 272.01840, 0.31984E+05
   34200,2026-07-04T20:42:30.484+09:00, 0.895E-02, 272.86552, 0.32075E+05
   34300,2026-07-04T20:44:07.036+09:00, 0.789E-02, 273.72386, 0.32166E+05
   34400,2026-07-04T20:45:53.161+09:00, 0.753E-02, 274.58831, 0.32260E+05
   34500,2026-07-04T20:47:26.779+09:00, 0.865E-02, 275.39439, 0.32351E+05
   34600,2026-07-04T20:49:24.024+09:00, 0.797E-02, 276.27950, 0.32449E+05
   34700,2026-07-04T20:50:56.962+09:00, 0.861E-02, 277.16050, 0.32539E+05
   34800,2026-07-04T20:52:43.584+09:00, 0.707E-02, 278.08715, 0.32633E+05
   34900,2026-07-04T20:54:20.409+09:00, 0.821E-02, 278.90225, 0.32722E+05
   35000,2026-07-04T20:55:54.450+09:00, 0.100E-01, 279.76412, 0.32810E+05
   35100,2026-07-04T20:57:42.918+09:00, 0.715E-02, 280.62751, 0.32904E+05
   35200,2026-07-04T20:59:14.224+09:00, 0.811E-02, 281.41945, 0.32991E+05
   35300,2026-07-04T21:01:06.434+09:00, 0.801E-02, 282.26539, 0.33089E+05
   35400,2026-07-04T21:02:41.900+09:00, 0.774E-02, 283.09208, 0.33181E+05
   35500,2026-07-04T21:04:21.592+09:00, 0.913E-02, 283.88408, 0.33273E+05
   35600,2026-07-04T21:06:09.408+09:00, 0.738E-02, 284.70791, 0.33370E+05
   35700,2026-07-04T21:07:50.062+09:00, 0.797E-02, 285.48737, 0.33462E+05
   35800,2026-07-04T21:09:37.049+09:00, 0.859E-02, 286.32254, 0.33555E+05
   35900,2026-07-04T21:11:10.552+09:00, 0.794E-02, 287.22104, 0.33645E+05
   36000,2026-07-04T21:12:56.169+09:00, 0.944E-02, 288.11407, 0.33738E+05
   36100,2026-07-04T21:14:31.514+09:00, 0.102E-01, 289.11179, 0.33828E+05
   36200,2026-07-04T21:16:09.344+09:00, 0.867E-02, 289.99824, 0.33920E+05
   36300,2026-07-04T21:18:00.538+09:00, 0.943E-02, 290.85335, 0.34015E+05
   36400,2026-07-04T21:19:37.034+09:00, 0.928E-02, 291.73089, 0.34106E+05
   36500,2026-07-04T21:21:31.326+09:00, 0.932E-02, 292.65382, 0.34201E+05
   36600,2026-07-04T21:23:10.967+09:00, 0.847E-02, 293.59664, 0.34291E+05
   36700,2026-07-04T21:25:00.895+09:00, 0.973E-02, 294.41749, 0.34386E+05
   36800,2026-07-04T21:26:36.227+09:00, 0.950E-02, 295.38054, 0.34476E+05
   36900,2026-07-04T21:28:46.344+09:00, 0.807E-02, 296.20486, 0.34576E+05
   37000,2026-07-04T21:30:21.991+09:00, 0.768E-02, 296.97434, 0.34667E+05
   37100,2026-07-04T21:31:59.928+09:00, 0.845E-02, 297.78779, 0.34760E+05
   37200,2026-07-04T21:33:46.338+09:00, 0.909E-02, 298.69243, 0.34855E+05
   37300,2026-07-04T21:35:28.416+09:00, 0.882E-02, 299.54237, 0.34947E+05
   37400,2026-07-04T21:37:19.177+09:00, 0.908E-02, 300.43304, 0.35042E+05
   37500,2026-07-04T21:38:59.238+09:00, 0.936E-02, 301.35711, 0.35133E+05
   37600,2026-07-04T21:40:46.779+09:00, 0.877E-02, 302.29469, 0.35227E+05
   37700,2026-07-04T21:42:21.852+09:00, 0.947E-02, 303.19883, 0.35317E+05
   37800,2026-07-04T21:44:10.265+09:00, 0.841E-02, 304.14129, 0.35413E+05
   37900,2026-07-04T21:45:47.993+09:00, 0.947E-02, 305.06508, 0.35505E+05
   38000,2026-07-04T21:47:20.392+09:00, 0.892E-02, 305.92424, 0.35594E+05
   38100,2026-07-04T21:49:09.020+09:00, 0.686E-02, 306.70165, 0.35689E+05
   38200,2026-07-04T21:50:43.024+09:00, 0.763E-02, 307.57240, 0.35777E+05
   38300,2026-07-04T21:52:33.584+09:00, 0.984E-02, 308.43845, 0.35875E+05
   38400,2026-07-04T21:54:10.864+09:00, 0.794E-02, 309.32357, 0.35967E+05
   38500,2026-07-04T21:55:58.984+09:00, 0.960E-02, 310.18197, 0.36061E+05
   38600,2026-07-04T21:57:34.129+09:00, 0.844E-02, 311.11807, 0.36152E+05
   38700,2026-07-04T21:59:08.065+09:00, 0.716E-02, 311.97033, 0.36239E+05
   38800,2026-07-04T22:00:57.757+09:00, 0.821E-02, 312.78230, 0.36334E+05
   38900,2026-07-04T22:02:33.990+09:00, 0.994E-02, 313.69173, 0.36424E+05
   39000,2026-07-04T22:04:18.348+09:00, 0.837E-02, 314.57806, 0.36516E+05
   39100,2026-07-04T22:05:53.475+09:00, 0.897E-02, 315.44751, 0.36606E+05
   39200,2026-07-04T22:07:45.398+09:00, 0.847E-02, 316.32107, 0.36701E+05
   39300,2026-07-04T22:09:19.601+09:00, 0.786E-02, 317.16445, 0.36791E+05
   39400,2026-07-04T22:10:52.473+09:00, 0.836E-02, 317.97099, 0.36881E+05
   39500,2026-07-04T22:12:42.099+09:00, 0.870E-02, 318.77767, 0.36976E+05
   39600,2026-07-04T22:14:15.735+09:00, 0.105E-01, 319.63871, 0.37066E+05
   39700,2026-07-04T22:16:05.192+09:00, 0.901E-02, 320.51899, 0.37161E+05
   39800,2026-07-04T22:17:38.161+09:00, 0.800E-02, 321.33139, 0.37251E+05
   39900,2026-07-04T22:19:23.531+09:00, 0.926E-02, 322.11565, 0.37345E+05
   40000,2026-07-04T22:20:59.390+09:00, 0.807E-02, 322.99901, 0.37436E+05
   40100,2026-07-04T22:22:33.589+09:00, 0.877E-02, 323.89806, 0.37527E+05
   40200,2026-07-04T22:24:22.222+09:00, 0.929E-02, 324.80314, 0.37621E+05
   40300,2026-07-04T22:25:55.879+09:00, 0.976E-02, 325.67180, 0.37712E+05
   40400,2026-07-04T22:27:45.030+09:00, 0.948E-02, 326.57119, 0.37806E+05
   40500,2026-07-04T22:29:15.671+09:00, 0.808E-02, 327.44631, 0.37893E+05
   40600,2026-07-04T22:31:00.320+09:00, 0.760E-02, 328.23932, 0.37988E+05
   40700,2026-07-04T22:32:34.826+09:00, 0.101E-01, 329.16904, 0.38077E+05
   40800,2026-07-04T22:34:22.408+09:00, 0.845E-02, 330.11399, 0.38170E+05
   40900,2026-07-04T22:35:56.617+09:00, 0.771E-02, 330.91121, 0.38259E+05
   41000,2026-07-04T22:37:30.843+09:00, 0.804E-02, 331.72663, 0.38350E+05
   41100,2026-07-04T22:39:17.598+09:00, 0.853E-02, 332.52052, 0.38444E+05
   41200,2026-07-04T22:40:52.736+09:00, 0.908E-02, 333.41481, 0.38534E+05
   41300,2026-07-04T22:42:38.159+09:00, 0.980E-02, 334.33878, 0.38628E+05
   41400,2026-07-04T22:44:13.037+09:00, 0.935E-02, 335.27333, 0.38716E+05
   41500,2026-07-04T22:45:56.815+09:00, 0.888E-02, 336.18159, 0.38808E+05
   41600,2026-07-04T22:47:33.733+09:00, 0.934E-02, 337.09590, 0.38899E+05
   41700,2026-07-04T22:49:21.349+09:00, 0.912E-02, 338.00476, 0.38992E+05
   41800,2026-07-04T22:50:54.546+09:00, 0.906E-02, 338.87145, 0.39081E+05
   41900,2026-07-04T22:52:27.415+09:00, 0.108E-01, 339.76763, 0.39171E+05
   42000,2026-07-04T22:54:17.245+09:00, 0.894E-02, 340.67554, 0.39265E+05
   42100,2026-07-04T22:55:50.924+09:00, 0.752E-02, 341.51249, 0.39356E+05
   42200,2026-07-04T22:57:36.171+09:00, 0.893E-02, 342.35677, 0.39449E+05
   42300,2026-07-04T22:59:13.718+09:00, 0.850E-02, 343.25209, 0.39542E+05
   42400,2026-07-04T23:01:01.537+09:00, 0.990E-02, 344.08528, 0.39636E+05
   42500,2026-07-04T23:02:37.459+09:00, 0.835E-02, 344.94961, 0.39726E+05
   42600,2026-07-04T23:04:11.513+09:00, 0.977E-02, 345.83918, 0.39817E+05
   42700,2026-07-04T23:05:59.164+09:00, 0.103E-01, 346.74361, 0.39911E+05
   42800,2026-07-04T23:07:32.047+09:00, 0.101E-01, 347.72953, 0.40001E+05
   42900,2026-07-04T23:09:20.231+09:00, 0.968E-02, 348.66688, 0.40095E+05
   43000,2026-07-04T23:10:53.843+09:00, 0.878E-02, 349.53743, 0.40185E+05
   43100,2026-07-04T23:12:41.392+09:00, 0.878E-02, 350.46279, 0.40278E+05
   43200,2026-07-04T23:14:19.951+09:00, 0.790E-02, 351.42125, 0.40371E+05
   43300,2026-07-04T23:16:04.892+09:00, 0.946E-02, 352.30874, 0.40463E+05
   43400,2026-07-04T23:17:38.928+09:00, 0.819E-02, 353.23046, 0.40552E+05
   43500,2026-07-04T23:19:26.263+09:00, 0.957E-02, 354.13318, 0.40647E+05
   43600,2026-07-04T23:21:00.314+09:00, 0.944E-02, 355.07658, 0.40736E+05
   43700,2026-07-04T23:22:46.371+09:00, 0.944E-02, 356.02037, 0.40830E+05
   43800,2026-07-04T23:24:21.611+09:00, 0.101E-01, 357.00657, 0.40921E+05
   43900,2026-07-04T23:25:55.202+09:00, 0.838E-02, 357.97971, 0.41010E+05
   44000,2026-07-04T23:27:40.204+09:00, 0.930E-02, 358.85721, 0.41101E+05
   44100,2026-07-04T23:29:15.011+09:00, 0.920E-02, 359.73421, 0.41192E+05
   44129,2026-07-04T23:29:55.842+09:00, 0.815E-02, 360.00000, 0.41220E+05
