,,s,s,s
   28600,2026-07-03T20:32:43.516+09:00, 0.853E-02, 234.68736, 0.23912E+05
   28700,2026-07-03T20:34:08.166+09:00, 0.911E-02, 235.52734, 0.23993E+05
   28800,2026-07-03T20:35:54.714+09:00, 0.900E-02, 236.41546, 0.24079E+05
   28900,2026-07-03T20:37:21.889+09:00, 0.841E-02, 237.35021, 0.24160E+05
   29000,2026-07-03T20:39:09.268+09:00, 0.714E-02, 238.24033, 0.24247E+05
   29100,2026-07-03T20:40:33.396+09:00, 0.814E-02, 239.01408, 0.24328E+05
   29200,2026-07-03T20:42:00.003+09:00, 0.787E-02, 239.84712, 0.24408E+05
   29300,2026-07-03T20:43:36.747+09:00, 0.728E-02, 240.71986, 0.24491E+05
   29400,2026-07-03T20:45:05.280+09:00, 0.704E-02, 241.52611, 0.24574E+05
   29500,2026-07-03T20:46:42.514+09:00, 0.938E-02, 242.32811, 0.24657E+05
   29600,2026-07-03T20:48:04.402+09:00, 0.809E-02, 243.26968, 0.24736E+05
   29700,2026-07-03T20:49:39.390+09:00, 0.960E-02, 244.10771, 0.24820E+05
   29800,2026-07-03T20:51:03.321+09:00, 0.990E-02, 245.06154, 0.24899E+05
   29900,2026-07-03T20:52:31.523+09:00, 0.915E-02, 245.94069, 0.24981E+05
   30000,2026-07-03T20:54:11.229+09:00, 0.890E-02, 246.86636, 0.25066E+05
   30100,2026-07-03T20:55:36.913+09:00, 0.790E-02, 247.74360, 0.25146E+05
   30200,2026-07-03T20:57:16.587+09:00, 0.846E-02, 248.58575, 0.25232E+05
   30300,2026-07-03T20:58:38.509+09:00, 0.990E-02, 249.47937, 0.25311E+05
   30400,2026-07-03T21:00:24.830+09:00, 0.970E-02, 250.37927, 0.25397E+05
   30500,2026-07-03T21:01:48.034+09:00, 0.974E-02, 251.29634, 0.25476E+05
   30600,2026-07-03T21:03:28.338+09:00, 0.956E-02, 252.20123, 0.25562E+05
   30700,2026-07-03T21:04:52.542+09:00, 0.816E-02, 253.08348, 0.25642E+05
   30800,2026-07-03T21:06:14.993+09:00, 0.883E-02, 253.96643, 0.25722E+05
   30900,2026-07-03T21:07:59.785+09:00, 0.846E-02, 254.85522, 0.25808E+05
   31000,2026-07-03T21:09:26.141+09:00, 0.734E-02, 255.69694, 0.25889E+05
   31100,2026-07-03T21:11:08.367+09:00, 0.819E-02, 256.52064, 0.25974E+05
   31200,2026-07-03T21:12:32.971+09:00, 0.860E-02, 257.35504, 0.26054E+05
   31300,2026-07-03T21:14:19.795+09:00, 0.809E-02, 258.18300, 0.26141E+05
   31400,2026-07-03T21:15:43.488+09:00, 0.890E-02, 258.99529, 0.26220E+05
   31500,2026-07-03T21:17:08.222+09:00, 0.787E-02, 259.86142, 0.26300E+05
   31600,2026-07-03T21:18:46.700+09:00, 0.935E-02, 260.79034, 0.26385E+05
   31700,2026-07-03T21:20:10.135+09:00, 0.105E-01, 261.70742, 0.26466E+05
   31800,2026-07-03T21:21:58.440+09:00, 0.103E-01, 262.69852, 0.26553E+05
   31900,2026-07-03T21:23:23.389+09:00, 0.925E-02, 263.66160, 0.26633E+05
   32000,2026-07-03T21:25:07.617+09:00, 0.104E-01, 264.57708, 0.26724E+05
   32100,2026-07-03T21:26:33.335+09:00, 0.971E-02, 265.49504, 0.26805E+05
   32200,2026-07-03T21:28:15.877+09:00, 0.922E-02, 266.38280, 0.26888E+05
   32300,2026-07-03T21:29:40.756+09:00, 0.100E-01, 267.34750, 0.26968E+05
   32400,2026-07-03T21:31:45.048+09:00, 0.860E-02, 268.29393, 0.27071E+05
   32500,2026-07-03T21:33:09.758+09:00, 0.738E-02, 269.17620, 0.27152E+05
   32600,2026-07-03T21:34:33.938+09:00, 0.798E-02, 269.98371, 0.27232E+05
   32700,2026-07-03T21:36:21.165+09:00, 0.798E-02, 270.78130, 0.27319E+05
   32800,2026-07-03T21:37:45.388+09:00, 0.829E-02, 271.59924, 0.27400E+05
   32900,2026-07-03T21:39:21.800+09:00, 0.899E-02, 272.49961, 0.27484E+05
   33000,2026-07-03T21:40:48.510+09:00, 0.736E-02, 273.31200, 0.27566E+05
   33100,2026-07-03T21:42:25.554+09:00, 0.938E-02, 274.09419, 0.27652E+05
   33200,2026-07-03T21:43:48.456+09:00, 0.871E-02, 274.98890, 0.27732E+05
   33300,2026-07-03T21:45:14.616+09:00, 0.923E-02, 275.86483, 0.27812E+05
   33400,2026-07-03T21:46:51.116+09:00, 0.848E-02, 276.73003, 0.27896E+05
   33500,2026-07-03T21:48:16.905+09:00, 0.865E-02, 277.61677, 0.27977E+05
   33600,2026-07-03T21:49:52.128+09:00, 0.831E-02, 278.48017, 0.28062E+05
   33700,2026-07-03T21:51:19.545+09:00, 0.775E-02, 279.38618, 0.28144E+05
   33800,2026-07-03T21:52:53.618+09:00, 0.999E-02, 280.30989, 0.28227E+05
   33900,2026-07-03T21:54:23.590+09:00, 0.864E-02, 281.24852, 0.28309E+05
   34000,2026-07-03T21:55:57.945+09:00, 0.962E-02, 282.15346, 0.28392E+05
   34100,2026-07-03T21:57:22.448+09:00, 0.832E-02, 282.98817, 0.28472E+05
   34200,2026-07-03T21:58:46.094+09:00, 0.996E-02, 283.85838, 0.28552E+05
   34300,2026-07-03T22:00:20.056+09:00, 0.984E-02, 284.78074, 0.28634E+05
   34400,2026-07-03T22:01:42.384+09:00, 0.946E-02, 285.76659, 0.28713E+05
   34500,2026-07-03T22:03:30.735+09:00, 0.902E-02, 286.70657, 0.28805E+05
   34600,2026-07-03T22:04:55.057+09:00, 0.879E-02, 287.57455, 0.28885E+05
   34700,2026-07-03T22:06:40.393+09:00, 0.888E-02, 288.44997, 0.28970E+05
   34800,2026-07-03T22:08:02.339+09:00, 0.976E-02, 289.38720, 0.29049E+05
   34900,2026-07-03T22:09:42.214+09:00, 0.939E-02, 290.22060, 0.29135E+05
   35000,2026-07-03T22:11:05.927+09:00, 0.811E-02, 291.07880, 0.29216E+05
   35100,2026-07-03T22:12:30.121+09:00, 0.771E-02, 291.87264, 0.29297E+05
   35200,2026-07-03T22:13:59.804+09:00, 0.906E-02, 292.61381, 0.29376E+05
   35300,2026-07-03T22:15:24.882+09:00, 0.892E-02, 293.52197, 0.29454E+05
   35400,2026-07-03T22:16:56.828+09:00, 0.766E-02, 294.31651, 0.29536E+05
   35500,2026-07-03T22:18:21.491+09:00, 0.979E-02, 295.15250, 0.29614E+05
   35600,2026-07-03T22:19:56.158+09:00, 0.921E-02, 296.09071, 0.29696E+05
   35700,2026-07-03T22:21:18.329+09:00, 0.835E-02, 296.99615, 0.29775E+05
   35800,2026-07-03T22:22:44.915+09:00, 0.823E-02, 297.85605, 0.29855E+05
   35900,2026-07-03T22:24:16.909+09:00, 0.879E-02, 298.77039, 0.29937E+05
   36000,2026-07-03T22:25:43.214+09:00, 0.879E-02, 299.64903, 0.30017E+05
   36100,2026-07-03T22:27:19.272+09:00, 0.764E-02, 300.50564, 0.30100E+05
   36200,2026-07-03T22:28:46.904+09:00, 0.985E-02, 301.41996, 0.30180E+05
   36300,2026-07-03T22:30:22.180+09:00, 0.879E-02, 302.29978, 0.30264E+05
   36400,2026-07-03T22:31:46.383+09:00, 0.909E-02, 303.14373, 0.30343E+05
   36500,2026-07-03T22:33:30.682+09:00, 0.861E-02, 304.06068, 0.30429E+05
   36600,2026-07-03T22:34:54.635+09:00, 0.948E-02, 304.95822, 0.30508E+05
   36700,2026-07-03T22:36:17.059+09:00, 0.874E-02, 305.94746, 0.30588E+05
   36800,2026-07-03T22:37:53.415+09:00, 0.970E-02, 306.88338, 0.30670E+05
   36900,2026-07-03T22:39:16.840+09:00, 0.922E-02, 307.76933, 0.30751E+05
   37000,2026-07-03T22:40:57.680+09:00, 0.923E-02, 308.67769, 0.30834E+05
   37100,2026-07-03T22:42:23.202+09:00, 0.830E-02, 309.53179, 0.30915E+05
   37200,2026-07-03T22:43:59.046+09:00, 0.981E-02, 310.41570, 0.30998E+05
   37300,2026-07-03T22:45:23.976+09:00, 0.839E-02, 311.29899, 0.31078E+05
   37400,2026-07-03T22:46:59.120+09:00, 0.930E-02, 312.17834, 0.31160E+05
   37500,2026-07-03T22:48:23.813+09:00, 0.908E-02, 313.09492, 0.31241E+05
   37600,2026-07-03T22:50:05.882+09:00, 0.878E-02, 314.00487, 0.31325E+05
   37700,2026-07-03T22:51:28.378+09:00, 0.904E-02, 314.87953, 0.31405E+05
   37800,2026-07-03T22:52:55.170+09:00, 0.994E-02, 315.85399, 0.31485E+05
   37900,2026-07-03T22:54:29.091+09:00, 0.957E-02, 316.77124, 0.31568E+05
   38000,2026-07-03T22:55:54.518+09:00, 0.991E-02, 317.67289, 0.31650E+05
   38100,2026-07-03T22:57:41.761+09:00, 0.831E-02, 318.61517, 0.31738E+05
   38200,2026-07-03T22:59:05.518+09:00, 0.935E-02, 319.47516, 0.31818E+05
   38300,2026-07-03T23:00:49.312+09:00, 0.935E-02, 320.41027, 0.31903E+05
   38400,2026-07-03T23:02:13.440+09:00, 0.836E-02, 321.34686, 0.31984E+05
   38500,2026-07-03T23:03:48.104+09:00, 0.814E-02, 322.19488, 0.32068E+05
   38600,2026-07-03T23:05:15.057+09:00, 0.865E-02, 323.08294, 0.32150E+05
   38700,2026-07-03T23:06:36.996+09:00, 0.745E-02, 323.93338, 0.32229E+05
   38800,2026-07-03T23:08:12.675+09:00, 0.902E-02, 324.76655, 0.32311E+05
   38900,2026-07-03T23:09:39.314+09:00, 0.852E-02, 325.71675, 0.32391E+05
   39000,2026-07-03T23:11:13.257+09:00, 0.103E-01, 326.68625, 0.32474E+05
   39100,2026-07-03T23:12:36.950+09:00, 0.763E-02, 327.53785, 0.32554E+05
   39200,2026-07-03T23:14:18.779+09:00, 0.725E-02, 328.35013, 0.32639E+05
   39300,2026-07-03T23:15:43.424+09:00, 0.684E-02, 329.12635, 0.32721E+05
   39400,2026-07-03T23:17:06.438+09:00, 0.797E-02, 329.89239, 0.32801E+05
   39500,2026-07-03T23:18:39.593+09:00, 0.824E-02, 330.72035, 0.32883E+05
   39600,2026-07-03T23:20:05.856+09:00, 0.871E-02, 331.58440, 0.32964E+05
   39700,2026-07-03T23:21:41.678+09:00, 0.927E-02, 332.40128, 0.33049E+05
   39800,2026-07-03T23:23:05.721+09:00, 0.819E-02, 333.31207, 0.33129E+05
   39900,2026-07-03T23:24:41.589+09:00, 0.969E-02, 334.24610, 0.33213E+05
   40000,2026-07-03T23:26:06.797+09:00, 0.840E-02, 335.15787, 0.33294E+05
   40100,2026-07-03T23:27:43.685+09:00, 0.928E-02, 336.11054, 0.33377E+05
   40200,2026-07-03T23:29:10.224+09:00, 0.953E-02, 337.01192, 0.33457E+05
   40300,2026-07-03T23:30:46.491+09:00, 0.972E-02, 338.00795, 0.33542E+05
   40400,2026-07-03T23:32:14.080+09:00, 0.858E-02, 338.93030, 0.33621E+05
   40500,2026-07-03T23:33:37.108+09:00, 0.919E-02, 339.84898, 0.33700E+05
   40600,2026-07-03T23:35:17.578+09:00, 0.892E-02, 340.73389, 0.33786E+05
   40700,2026-07-03T23:36:42.409+09:00, 0.971E-02, 341.64758, 0.33866E+05
   40800,2026-07-03T23:38:15.507+09:00, 0.774E-02, 342.53432, 0.33949E+05
   40900,2026-07-03T23:39:40.981+09:00, 0.927E-02, 343.40241, 0.34029E+05
   41000,2026-07-03T23:41:21.131+09:00, 0.975E-02, 344.32349, 0.34112E+05
   41100,2026-07-03T23:42:44.261+09:00, 0.718E-02, 345.11989, 0.34192E+05
   41200,2026-07-03T23:44:09.474+09:00, 0.765E-02, 345.94048, 0.34271E+05
   41300,2026-07-03T23:46:01.264+09:00, 0.926E-02, 346.78598, 0.34361E+05
   41400,2026-07-03T23:47:25.011+09:00, 0.872E-02, 347.63272, 0.34442E+05
   41500,2026-07-03T23:49:04.747+09:00, 0.812E-02, 348.52224, 0.34528E+05
   41600,2026-07-03T23:50:28.123+09:00, 0.943E-02, 349.49255, 0.34607E+05
   41700,2026-07-03T23:52:09.029+09:00, 0.943E-02, 350.43589, 0.34691E+05
   41800,2026-07-03T23:53:39.333+09:00, 0.102E-01, 351.38091, 0.34771E+05
   41900,2026-07-03T23:55:23.110+09:00, 0.878E-02, 352.32426, 0.34860E+05
   42000,2026-07-03T23:56:49.645+09:00, 0.913E-02, 353.22047, 0.34941E+05
   42100,2026-07-03T23:58:36.891+09:00, 0.901E-02, 354.17194, 0.35027E+05
   42200,2026-07-04T00:00:02.529+09:00, 0.975E-02, 355.15847, 0.35108E+05
   42300,2026-07-04T00:01:51.854+09:00, 0.832E-02, 356.13161, 0.35200E+05
   42400,2026-07-04T00:03:15.239+09:00, 0.993E-02, 357.04679, 0.35280E+05
   42500,2026-07-04T00:05:08.668+09:00, 0.893E-02, 358.01239, 0.35374E+05
   42600,2026-07-04T00:06:30.831+09:00, 0.878E-02, 358.91916, 0.35454E+05
   42700,2026-07-04T00:07:58.008+09:00, 0.807E-02, 359.78147, 0.35534E+05
   42725,2026-07-04T00:08:41.897+09:00, 0.359E-02, 360.00000, 0.35557E+05
